Tm	Rec_ID	AvgTSi00	AvgTSi10NE	AvgTSi20NE	AvgTSi30NE	AvgTSi40NE	AvgTSi90E	AvgTSi90S	AvgTSi90W	AvgTSi90N	AvgGSi00	AvgGSi10NE	AvgGSi20NE	AvgGSi30NE	AvgGSi40NE	AvgGSi90E	AvgGSi90S	AvgGSi90W	AvgGSi90N	AvgSPN1Glob	AvgCMP11	AvgSPN1Diff	AvgTamb	AvgHamb	AvgWindSp	AvgTcab	AvgHcab	AvgWindDir	AvgP	AvgGaSi00	AvgTaSi00
2015-07-27 13:36:00	436253	45.038	43.977	43.716	43.028	41.868	36.116	35.398	37.075	38.499	457.078	457.100	446.443	420.689	398.493	168.791	134.083	192.178	241.213	469.143	469.429	419.976	31.134	69.821	3.002	43.225	40.818	153.642	1006.097	424.648	44.105
2015-07-27 13:37:00	436254	44.776	43.654	43.365	42.738	41.543	35.976	35.213	37.034	38.357	674.883	668.856	647.951	600.661	560.094	165.689	136.197	216.030	314.260	682.300	687.711	385.751	31.098	69.872	2.763	43.133	41.050	160.683	1006.099	611.780	43.650
2015-07-27 13:38:00	436255	44.692	43.577	43.367	42.659	41.585	35.698	35.035	36.932	38.366	385.548	381.292	369.043	342.819	322.777	128.864	104.812	185.036	222.843	396.379	399.971	329.993	31.043	69.591	2.961	43.041	40.975	152.638	1006.126	357.614	43.740
2015-07-27 13:39:00	436256	43.210	42.091	41.994	41.510	40.701	35.379	34.785	36.736	37.962	263.397	261.130	253.722	237.816	226.868	114.866	85.127	164.223	179.033	278.029	271.132	255.612	30.974	69.572	2.623	42.949	41.226	161.387	1006.103	242.097	42.581
2015-07-27 13:40:00	436257	41.515	40.504	40.436	40.151	39.526	35.017	34.396	36.348	37.309	213.673	215.744	213.304	204.985	199.598	117.974	74.467	144.509	156.109	228.107	218.881	212.047	30.893	69.482	2.317	42.851	41.147	127.189	1006.148	195.215	41.103
2015-07-27 13:41:00	436258	39.930	39.182	39.186	39.119	38.608	34.842	34.009	35.972	36.516	195.907	203.540	205.998	203.915	202.482	126.295	72.031	121.693	146.037	209.106	200.377	193.563	30.862	68.507	4.776	42.749	41.277	121.567	1006.157	178.785	39.804
2015-07-27 13:42:00	436259	38.215	37.619	37.677	37.908	37.555	34.497	33.338	35.351	35.407	195.905	207.198	212.308	213.385	213.526	133.222	75.196	104.386	137.834	213.162	200.009	195.547	30.651	68.828	3.857	42.639	41.292	130.883	1006.214	179.764	38.220
2015-07-27 13:43:00	436260	37.401	36.952	36.967	37.232	36.823	34.189	32.987	34.743	34.817	214.494	227.746	233.714	235.164	234.850	144.794	81.961	100.724	139.546	229.101	218.466	211.530	30.426	69.346	1.878	42.520	41.184	155.561	1006.260	197.299	37.350
2015-07-27 13:44:00	436261	37.065	36.727	36.720	36.927	36.437	34.037	32.842	34.353	34.588	236.923	250.394	255.736	255.731	253.886	153.485	87.129	104.364	143.047	241.083	240.994	226.808	30.229	70.104	2.610	42.393	41.325	140.095	1006.316	218.973	36.975
2015-07-27 13:45:00	436262	36.841	36.575	36.594	36.778	36.237	33.982	32.699	34.128	34.356	254.199	265.913	269.202	266.125	261.902	153.910	88.612	111.654	143.965	251.472	258.168	233.544	30.070	69.992	2.174	42.261	41.365	108.462	1006.275	236.026	36.695
2015-07-27 13:46:00	436263	36.754	36.542	36.605	36.809	36.217	33.994	32.587	33.992	34.093	276.442	286.624	287.873	281.536	274.810	154.463	90.251	120.958	148.566	272.829	280.247	246.853	29.941	70.347	1.070	42.128	41.434	147.076	1006.241	257.105	36.571
2015-07-27 13:47:00	436264	36.923	36.661	36.726	36.892	36.295	33.968	32.557	33.914	34.049	305.187	313.532	312.335	302.084	292.119	154.545	92.530	131.521	155.832	298.454	308.852	269.359	29.835	70.514	1.924	41.997	41.689	166.346	1006.272	284.309	36.638
2015-07-27 13:48:00	436265	37.161	36.809	36.819	36.846	36.298	33.762	32.388	33.753	34.002	385.126	390.866	385.501	367.160	350.127	160.110	99.396	151.082	186.214	382.889	388.505	330.821	29.718	69.885	4.189	41.873	41.661	151.512	1006.255	356.415	36.751
2015-07-27 13:49:00	436266	37.636	37.144	37.057	36.938	36.263	33.457	32.190	33.599	34.014	482.130	485.328	475.060	447.069	421.575	166.616	107.009	175.070	224.505	485.389	489.469	365.752	29.524	70.458	2.422	41.749	41.676	164.519	1006.250	443.693	36.970
2015-07-27 13:50:00	436267	38.516	37.908	37.768	37.468	36.632	33.423	32.171	33.679	34.270	578.092	578.757	563.465	525.757	491.861	171.769	114.770	193.449	253.813	581.924	580.964	392.202	29.424	69.382	4.450	41.618	41.839	159.112	1006.234	529.232	37.624
2015-07-27 13:51:00	436268	39.527	38.756	38.547	38.034	37.067	33.225	32.031	33.752	34.502	605.231	603.172	585.118	542.748	505.581	169.875	118.320	210.307	268.144	608.283	622.706	399.262	29.272	67.692	4.797	41.491	41.885	149.807	1006.168	552.984	38.406
2015-07-27 13:52:00	436269	39.911	39.057	38.880	38.334	37.337	33.169	31.969	33.877	34.554	511.889	510.643	495.775	460.897	431.039	161.208	111.130	199.536	242.175	520.843	521.746	404.903	29.150	68.057	1.466	41.355	41.751	145.544	1006.115	470.700	38.827
2015-07-27 13:53:00	436270	40.417	39.542	39.343	38.696	37.686	33.259	32.124	34.123	34.876	499.868	497.347	481.893	446.740	417.252	157.486	110.041	202.666	240.897	506.972	511.079	394.096	29.109	68.056	3.354	41.224	41.940	162.780	1006.162	459.446	39.382
2015-07-27 13:54:00	436271	40.519	39.495	39.248	38.554	37.596	33.131	32.080	34.164	34.981	566.759	562.200	542.826	500.205	464.393	159.652	114.705	218.661	266.047	563.250	576.357	372.520	29.057	67.561	3.305	41.101	42.021	156.747	1006.130	521.714	39.448
2015-07-27 13:55:00	436272	40.563	39.499	39.283	38.524	37.593	32.955	31.949	34.126	34.995	523.905	518.523	500.050	460.249	427.369	155.083	111.018	216.436	253.528	517.252	535.694	345.985	28.977	67.469	4.520	40.987	41.861	174.648	1006.118	481.561	39.544
2015-07-27 13:56:00	436273	40.090	39.029	38.807	38.068	37.221	32.706	31.799	33.997	34.806	442.713	438.355	423.063	390.491	364.165	149.387	104.573	205.024	227.831	438.707	452.637	332.862	28.852	67.656	4.152	40.872	41.947	154.692	1006.111	408.871	39.219
2015-07-27 13:57:00	436274	39.387	38.308	38.100	37.468	36.672	32.554	31.685	33.947	34.626	404.092	400.045	386.393	357.450	334.412	148.416	102.551	200.628	215.227	402.961	412.953	337.682	28.768	68.196	3.308	40.759	42.108	160.334	1006.062	373.253	38.600
2015-07-27 13:58:00	436275	38.977	37.981	37.754	37.191	36.346	32.521	31.670	33.942	34.502	389.266	386.256	373.625	346.751	325.382	151.242	104.180	197.937	209.749	387.742	397.310	353.087	28.734	68.350	2.711	40.643	41.953	152.595	1006.059	359.193	38.211
2015-07-27 13:59:00	436276	38.600	37.631	37.440	36.937	36.138	32.570	31.679	33.974	34.389	382.105	380.277	368.687	343.758	323.583	154.813	107.372	193.697	205.660	375.135	390.067	350.089	28.729	68.495	3.903	40.537	42.006	154.089	1006.031	351.885	37.869
2015-07-27 14:00:00	436277	38.114	37.209	37.038	36.583	35.832	32.487	31.592	33.831	34.166	383.947	383.183	372.625	348.850	329.294	158.707	112.081	188.763	204.215	373.132	392.143	336.248	28.705	68.702	3.984	40.437	41.960	148.860	1006.008	353.694	37.426
2015-07-27 14:01:00	436278	37.952	37.065	36.872	36.454	35.649	32.533	31.652	33.771	34.095	394.106	393.993	383.714	360.291	340.527	162.378	117.820	185.495	204.785	385.209	402.802	341.155	28.720	69.052	2.445	40.340	42.074	164.479	1006.023	363.005	37.198
2015-07-27 14:02:00	436279	38.134	37.283	37.082	36.656	35.779	32.588	31.768	33.686	34.122	408.398	408.409	397.853	373.824	353.200	165.563	124.056	184.287	207.572	398.469	417.799	353.524	28.709	69.028	2.617	40.244	42.104	149.315	1005.986	376.597	37.311
2015-07-27 14:03:00	436280	38.153	37.270	37.113	36.669	35.913	32.646	31.795	33.674	34.081	420.440	420.297	409.142	384.312	362.755	168.269	129.677	185.437	209.758	404.955	430.720	358.962	28.709	68.854	4.027	40.154	42.156	149.965	1005.970	387.693	37.294
2015-07-27 14:04:00	436281	37.949	37.033	36.871	36.432	35.711	32.552	31.740	33.550	33.952	426.582	425.649	413.828	388.204	366.070	169.770	134.725	187.861	214.082	414.824	437.284	367.490	28.649	69.122	2.748	40.071	42.215	149.982	1005.979	393.577	37.046
2015-07-27 14:05:00	436282	38.008	37.125	36.955	36.492	35.711	32.570	31.817	33.557	33.968	423.923	422.264	409.864	383.819	361.771	169.170	138.253	189.377	213.523	414.964	434.608	372.221	28.602	69.627	3.289	39.992	42.231	164.959	1005.997	391.064	37.070
2015-07-27 14:06:00	436283	38.113	37.214	37.020	36.542	35.751	32.583	31.903	33.572	33.994	415.004	412.129	399.293	373.405	351.781	166.771	140.863	189.040	210.775	408.217	424.884	372.368	28.583	70.237	2.356	39.918	42.410	155.529	1006.007	382.568	37.164
2015-07-27 14:07:00	436284	38.139	37.228	37.032	36.537	35.785	32.543	31.948	33.522	33.980	400.295	396.472	383.253	357.863	336.968	163.246	142.965	187.056	204.729	395.978	409.340	369.285	28.544	70.393	3.186	39.847	42.285	167.319	1005.997	369.249	37.229
2015-07-27 14:08:00	436285	38.054	37.148	36.956	36.447	35.734	32.454	31.944	33.433	33.910	386.071	380.808	367.036	341.980	321.620	159.418	145.185	185.349	197.657	382.738	393.838	362.946	28.463	71.146	2.770	39.775	42.814	153.157	1005.978	356.081	37.196
2015-07-27 14:09:00	436286	38.079	37.184	36.921	36.404	35.665	32.398	31.991	33.419	33.837	374.359	367.832	353.385	328.376	308.259	156.469	147.526	184.381	189.737	368.833	381.293	347.869	28.404	71.504	2.522	39.708	42.486	165.325	1005.948	345.057	37.232
2015-07-27 14:10:00	436287	37.868	36.929	36.681	36.147	35.454	32.347	32.018	33.411	33.724	367.020	359.339	344.079	318.697	298.587	154.426	150.335	184.624	183.118	358.446	373.541	336.791	28.343	71.361	2.576	39.647	42.496	169.516	1005.895	339.037	37.061
2015-07-27 14:11:00	436288	37.986	37.063	36.799	36.260	35.445	32.367	32.184	33.437	33.708	365.391	356.026	339.546	313.289	292.668	153.357	153.948	187.164	178.169	353.399	371.444	331.552	28.346	71.655	1.580	39.590	42.650	134.333	1005.850	337.223	37.105
2015-07-27 14:12:00	436289	37.980	37.010	36.779	36.253	35.507	32.485	32.261	33.578	33.605	367.128	355.745	337.880	310.393	288.934	152.739	157.504	191.546	174.570	350.898	372.864	328.974	28.400	71.024	1.649	39.542	42.680	180.339	1005.769	338.656	37.114
2015-07-27 14:13:00	436290	38.175	37.244	36.970	36.421	35.595	32.648	32.468	33.758	33.608	371.245	358.151	338.836	309.890	287.467	153.357	161.410	198.085	173.147	353.289	377.405	331.363	28.463	70.663	0.918	39.504	42.682	137.879	1005.735	342.467	37.235
2015-07-27 14:14:00	436291	38.488	37.445	37.117	36.522	35.702	32.832	32.715	34.024	33.727	378.026	362.852	341.909	311.177	287.871	154.800	165.980	206.262	173.310	361.345	384.525	341.462	28.536	70.358	1.078	39.480	42.791	158.055	1005.693	348.427	37.449
2015-07-27 14:15:00	436292	38.630	37.496	37.160	36.539	35.771	32.931	32.992	34.200	33.862	385.198	368.367	345.795	313.482	289.247	156.721	170.764	213.976	172.776	371.413	392.617	354.320	28.631	69.179	2.531	39.469	42.817	165.511	1005.635	354.763	37.628
2015-07-27 14:16:00	436293	38.738	37.555	37.154	36.513	35.721	33.023	33.192	34.387	33.912	391.348	373.315	349.465	315.768	290.763	157.864	174.021	220.069	172.233	379.486	400.092	362.007	28.718	68.631	1.217	39.469	42.830	185.388	1005.601	360.262	37.715
2015-07-27 14:17:00	436294	39.024	37.811	37.381	36.678	35.860	33.106	33.408	34.584	34.039	396.828	377.794	352.961	318.136	292.489	158.388	175.499	224.644	172.386	382.950	406.761	363.037	28.810	67.555	2.320	39.475	42.817	167.240	1005.533	365.223	38.039
2015-07-27 14:18:00	436295	39.223	38.034	37.574	36.839	35.991	33.155	33.587	34.696	34.142	402.841	383.032	357.380	321.483	295.088	158.186	176.416	228.551	174.467	385.660	414.179	363.884	28.889	67.263	1.372	39.485	42.860	160.134	1005.554	370.712	38.267
2015-07-27 14:19:00	436296	39.222	38.015	37.617	36.877	36.125	33.248	33.677	34.874	34.166	409.754	389.375	363.072	325.827	298.406	156.772	175.449	230.966	175.816	389.915	422.587	365.723	28.992	66.618	2.878	39.501	42.821	167.108	1005.522	377.536	38.325
2015-07-27 14:20:00	436297	39.162	37.914	37.492	36.772	36.042	33.225	33.695	34.918	34.147	416.381	395.953	369.368	331.100	302.512	154.448	172.457	230.776	178.137	400.636	430.626	375.221	29.068	66.505	2.156	39.518	42.729	171.484	1005.534	383.633	38.213
2015-07-27 14:21:00	436298	39.466	38.253	37.760	37.016	36.157	33.259	33.801	34.979	34.241	420.634	400.529	373.781	334.734	305.412	151.593	169.056	229.645	178.887	411.216	436.292	388.078	29.143	66.177	1.963	39.538	42.725	169.716	1005.562	388.130	38.497
2015-07-27 14:22:00	436299	39.845	38.604	38.123	37.317	36.434	33.342	33.952	35.167	34.407	427.871	407.349	379.924	339.663	309.578	149.378	166.613	230.965	181.382	421.854	444.666	397.519	29.218	65.907	2.560	39.558	42.732	159.652	1005.638	395.128	38.877
2015-07-27 14:23:00	436300	39.746	38.421	37.935	37.121	36.336	33.136	33.849	35.030	34.386	438.464	417.211	388.999	347.461	316.468	148.118	165.557	233.167	184.448	434.471	456.741	410.373	29.208	64.650	2.935	39.578	42.552	154.629	1005.666	404.720	38.850
2015-07-27 14:24:00	436301	39.974	38.644	38.096	37.256	36.344	33.182	33.870	35.158	34.476	448.912	427.447	398.473	355.559	323.515	146.902	164.922	236.155	190.613	445.416	469.331	424.040	29.223	65.255	1.276	39.595	42.396	163.210	1005.704	415.365	39.003
2015-07-27 14:25:00	436302	40.297	38.985	38.465	37.557	36.622	33.158	33.861	35.225	34.596	451.648	430.203	400.913	357.316	324.817	144.418	163.969	235.672	192.926	450.081	474.016	423.672	29.180	66.760	3.015	39.610	42.502	180.885	1005.684	418.311	39.421
2015-07-27 14:26:00	436303	39.896	38.649	38.189	37.329	36.524	32.769	33.558	34.818	34.380	446.683	425.294	396.364	353.226	321.175	142.000	163.322	232.286	194.282	455.847	470.355	413.207	28.970	69.401	3.593	39.620	42.369	187.573	1005.725	413.975	39.249
2015-07-27 14:27:00	436304	39.845	38.710	38.191	37.374	36.453	32.607	33.485	34.635	34.317	461.321	439.164	409.047	363.846	330.071	142.838	167.090	237.276	200.711	480.459	485.687	410.108	28.795	69.833	1.355	39.619	42.297	157.484	1005.662	428.839	39.195
2015-07-27 14:28:00	436305	40.514	39.294	38.740	37.824	36.744	32.787	33.659	34.964	34.513	516.320	491.063	456.944	404.539	364.629	148.317	175.726	259.133	219.271	530.275	541.883	397.756	28.753	70.746	1.077	39.609	42.247	188.723	1005.650	480.147	39.602
2015-07-27 14:29:00	436306	41.563	40.306	39.670	38.581	37.323	32.894	33.861	35.236	34.876	674.084	642.257	597.835	525.858	469.106	163.810	192.413	315.348	265.506	685.984	693.792	398.569	28.782	71.530	1.950	39.598	42.289	167.826	1005.671	617.402	40.476
2015-07-27 14:30:00	436307	43.889	42.416	41.552	40.101	38.409	33.199	34.221	36.110	35.575	908.026	860.857	799.703	697.748	615.337	181.559	208.625	407.166	344.200	916.690	938.804	403.543	28.844	71.973	0.607	39.593	42.237	136.641	1005.667	816.111	42.246
2015-07-27 14:31:00	436308	46.784	44.964	43.848	41.935	39.899	33.717	34.772	37.407	36.645	1020.835	967.358	898.951	783.091	688.610	191.612	217.521	454.077	378.714	1029.773	1058.636	409.871	29.001	72.316	0.522	39.602	42.235	183.750	1005.650	909.638	44.607
2015-07-27 14:32:00	436309	47.991	46.181	45.122	43.041	41.100	34.054	35.022	37.976	37.230	656.958	622.620	579.153	510.665	456.334	168.764	189.319	318.540	262.200	663.333	692.578	421.338	29.102	74.051	1.940	39.627	42.396	189.898	1005.665	604.151	46.260
2015-07-27 14:33:00	436310	47.365	45.567	44.732	42.827	41.199	34.118	34.975	37.797	37.046	542.391	515.902	481.180	428.019	386.666	160.113	180.103	272.163	222.791	553.174	569.202	430.974	29.048	74.078	2.339	39.661	42.340	194.023	1005.673	504.190	46.061
2015-07-27 14:34:00	436311	45.811	44.122	43.461	41.871	40.644	33.893	34.769	37.189	36.624	496.873	472.818	441.266	393.938	357.521	155.231	175.167	255.193	208.254	512.673	522.123	437.042	28.918	75.037	2.773	39.698	42.412	177.225	1005.669	461.789	44.998
2015-07-27 14:35:00	436312	44.316	42.697	42.063	40.776	39.715	33.688	34.608	36.658	36.247	461.286	439.015	409.695	366.458	333.807	150.380	171.597	243.461	198.045	479.555	485.233	434.798	28.799	75.279	1.855	39.730	42.365	197.616	1005.654	428.229	43.721
2015-07-27 14:36:00	436313	43.448	42.090	41.425	40.277	39.164	33.710	34.507	36.458	35.887	506.962	480.596	446.689	395.950	357.389	149.495	173.499	266.580	218.150	520.289	529.667	424.342	28.766	74.684	1.719	39.752	42.511	201.143	1005.584	471.555	42.934
2015-07-27 14:37:00	436314	43.333	42.033	41.307	40.142	38.966	33.782	34.566	36.561	35.839	466.867	440.577	408.101	360.515	325.081	140.762	170.732	260.237	210.344	479.824	493.895	402.083	28.790	74.538	1.426	39.765	42.453	160.282	1005.517	435.129	42.768
2015-07-27 14:38:00	436315	42.843	41.369	40.694	39.642	38.591	33.748	34.595	36.574	35.737	438.635	412.548	380.811	335.197	301.819	134.299	169.756	250.918	200.967	450.586	464.419	366.178	28.861	73.530	1.178	39.775	42.358	164.918	1005.479	408.933	42.276
2015-07-27 14:39:00	436316	42.811	41.371	40.618	39.584	38.399	33.811	34.764	36.652	35.747	472.448	442.838	407.204	355.303	316.961	135.449	175.430	271.780	215.453	474.424	497.957	330.246	28.948	72.793	0.526	39.785	42.427	228.909	1005.405	443.672	42.159
2015-07-27 14:40:00	436317	43.478	42.038	41.171	39.962	38.560	33.992	35.014	37.082	35.973	679.136	635.586	583.276	502.192	439.345	154.203	194.825	363.658	286.318	674.302	701.077	313.032	29.089	71.540	0.761	39.801	42.409	119.083	1005.372	622.826	42.654
2015-07-27 14:41:00	436318	45.577	43.993	42.916	41.264	39.397	34.210	35.245	38.082	36.721	942.400	878.357	804.624	685.817	591.553	173.649	218.599	492.998	380.666	938.352	988.156	300.434	29.156	69.474	2.183	39.824	42.361	236.847	1005.350	840.407	44.191
2015-07-27 14:42:00	436319	47.329	45.615	44.428	42.434	40.374	34.378	35.283	38.839	37.338	982.071	914.138	836.540	711.344	611.907	176.916	219.883	511.252	387.343	982.681	1020.067	296.742	29.102	69.324	1.836	39.852	42.395	227.366	1005.378	877.787	45.829
2015-07-27 14:43:00	436320	48.508	46.875	45.643	43.480	41.275	34.532	35.323	39.484	37.874	1002.540	932.800	853.071	724.442	622.055	178.444	222.583	526.199	391.451	1007.288	1047.616	289.246	29.069	68.475	2.914	39.882	42.308	227.735	1005.293	895.106	47.019
2015-07-27 14:44:00	436321	49.810	47.999	46.627	44.270	41.974	34.692	35.471	40.055	38.258	1004.900	934.342	854.249	725.148	622.269	179.319	222.819	529.789	389.815	1010.962	1049.324	291.554	29.090	68.326	2.642	39.910	42.201	224.702	1005.290	897.916	48.144
2015-07-27 14:45:00	436322	50.380	48.486	47.239	44.834	42.555	34.739	35.541	40.232	38.585	1015.634	943.738	862.555	731.694	627.482	181.636	225.263	536.445	391.284	1022.246	1060.210	304.656	29.124	68.324	2.814	39.933	42.144	215.243	1005.320	907.939	48.803
2015-07-27 14:46:00	436323	50.292	48.941	47.743	45.302	42.918	34.810	35.533	40.467	38.719	1023.725	950.640	868.541	736.341	631.118	184.664	228.808	541.449	390.795	1029.210	1068.349	327.554	29.043	68.956	2.037	39.951	41.951	209.815	1005.322	913.911	49.105
2015-07-27 14:47:00	436324	51.751	50.176	48.855	46.203	43.594	35.143	35.903	41.213	39.165	1006.041	933.821	853.059	723.645	620.693	185.837	229.272	535.661	385.008	1004.619	1053.306	348.928	29.113	68.840	2.229	39.965	41.925	225.564	1005.326	899.595	50.276
2015-07-27 14:48:00	436325	51.740	50.072	48.860	46.356	43.895	35.336	36.032	41.365	39.335	1003.869	933.049	853.065	724.444	622.240	187.884	230.378	533.314	384.624	996.553	1042.882	370.039	29.188	68.015	1.793	39.984	41.804	212.938	1005.356	899.959	50.536
2015-07-27 14:49:00	436326	53.131	51.045	49.705	47.036	44.385	35.658	36.391	42.286	39.919	1069.534	992.829	907.473	769.072	658.999	192.448	236.491	570.856	414.887	1053.559	1114.459	379.031	29.330	67.132	0.772	40.009	41.926	147.393	1005.328	952.638	51.330
2015-07-27 14:50:00	436327	55.044	52.612	51.036	48.073	45.213	36.096	36.932	43.424	40.650	1064.914	987.282	901.824	763.280	653.474	191.644	237.085	574.506	414.550	1037.876	1109.232	380.490	29.528	66.324	1.295	40.050	41.839	201.331	1005.296	947.154	52.893
2015-07-27 14:51:00	436328	56.155	53.696	51.987	48.826	45.931	36.533	37.384	44.113	41.168	1040.705	964.256	880.280	744.266	636.679	188.742	232.704	568.905	409.333	1013.514	1083.919	376.655	29.723	66.052	0.381	40.112	41.893	198.728	1005.197	920.651	54.216
2015-07-27 14:52:00	436329	57.173	54.309	52.550	49.359	46.549	36.929	37.855	44.938	41.714	1036.296	958.966	874.429	737.690	629.849	185.924	228.101	573.802	409.410	1003.771	1079.613	361.282	29.946	65.495	1.177	40.196	41.821	161.841	1005.140	923.085	55.132
2015-07-27 14:53:00	436330	57.790	54.793	53.070	49.878	47.027	37.108	38.061	45.192	41.920	1032.595	954.954	870.156	733.337	625.405	184.201	223.141	577.326	404.892	1000.536	1076.284	350.330	30.070	65.885	1.658	40.298	41.836	229.219	1005.115	920.175	55.764
2015-07-27 14:54:00	436331	57.761	54.691	53.085	49.900	47.178	37.131	37.917	45.165	41.927	1012.480	936.063	852.699	718.375	612.644	183.031	217.371	574.792	401.422	987.145	1055.531	342.044	30.041	67.226	2.156	40.412	41.729	161.510	1005.078	899.037	55.938
2015-07-27 14:55:00	436332	57.368	54.171	52.566	49.543	46.878	37.042	37.884	45.281	41.929	1007.405	930.933	848.134	714.240	609.128	185.408	214.396	580.429	401.083	988.787	1049.645	338.377	30.028	67.861	1.074	40.528	41.641	169.652	1004.977	891.504	55.429
2015-07-27 14:56:00	436333	57.537	54.391	52.754	49.698	46.930	37.294	38.123	45.658	42.093	932.499	863.272	787.355	664.852	569.260	181.017	203.825	548.987	377.782	912.020	974.515	324.822	30.181	67.603	2.133	40.641	41.498	178.650	1004.981	828.174	55.668
2015-07-27 14:57:00	436334	54.767	51.926	50.643	48.167	46.113	36.720	37.698	44.211	41.396	530.404	493.181	452.266	391.269	346.359	149.118	169.341	336.675	239.242	526.435	559.325	307.704	30.047	68.895	2.750	40.748	41.287	185.891	1004.921	496.614	54.020
2015-07-27 14:58:00	436335	52.083	49.743	48.529	46.658	44.737	36.384	37.311	43.018	40.500	701.935	652.109	595.841	506.982	439.149	157.012	181.668	426.777	300.434	699.428	723.906	293.126	29.915	69.565	0.894	40.839	41.281	159.171	1004.839	638.752	51.473
2015-07-27 14:59:00	436336	52.862	50.536	49.131	47.030	44.708	36.592	37.511	43.585	40.691	944.776	872.964	794.061	665.580	565.262	171.175	203.140	564.474	392.901	933.012	979.072	267.173	30.010	68.509	1.689	40.918	41.154	226.727	1004.781	836.103	51.679
2015-07-27 15:00:00	436337	53.122	50.632	49.200	47.010	44.753	36.321	37.374	43.657	40.903	947.568	873.165	792.548	661.980	559.646	167.353	205.185	574.814	401.071	936.073	989.246	253.299	29.921	67.109	1.515	40.992	41.035	182.446	1004.733	839.547	51.952
2015-07-27 15:01:00	436338	53.999	51.511	49.844	47.464	44.880	36.313	37.440	44.136	41.224	927.310	853.394	773.596	645.308	544.569	163.548	206.007	566.749	391.795	914.056	968.505	244.582	29.873	67.553	1.889	41.055	40.932	151.045	1004.724	822.214	52.590
2015-07-27 15:02:00	436339	53.815	51.220	49.724	47.291	44.858	35.995	37.211	43.861	41.201	912.205	839.501	760.504	633.515	533.493	159.751	205.378	557.201	380.789	896.981	950.649	246.579	29.793	67.559	1.929	41.109	40.754	195.900	1004.741	808.408	52.547
2015-07-27 15:03:00	436340	52.858	50.337	48.950	46.651	44.468	35.579	36.833	43.063	40.765	614.960	566.934	514.675	434.476	372.831	130.944	179.998	392.692	271.030	599.815	651.763	249.199	29.633	66.921	3.565	41.152	40.623	172.254	1004.734	567.268	52.025
2015-07-27 15:04:00	436341	49.646	47.375	46.297	44.610	43.001	35.012	36.210	41.517	39.571	459.987	425.686	387.914	332.743	291.255	115.978	164.842	295.854	212.885	454.448	481.570	261.894	29.489	67.744	2.585	41.180	40.624	156.760	1004.765	436.314	49.354
2015-07-27 15:05:00	436342	47.580	45.657	44.639	43.197	41.662	34.596	35.753	40.558	38.657	562.830	520.769	473.048	399.926	343.724	119.836	173.078	357.173	245.254	550.848	582.814	265.307	29.396	67.716	3.209	41.190	40.469	190.197	1004.772	519.000	47.278
2015-07-27 15:06:00	436343	46.632	44.908	43.801	42.408	40.711	34.134	35.391	39.926	38.136	699.745	644.768	583.519	487.192	412.304	129.349	180.880	436.753	292.208	677.720	720.271	260.807	29.306	68.413	2.294	41.178	40.366	192.819	1004.768	631.574	46.247
2015-07-27 15:07:00	436344	46.463	45.002	43.803	42.285	40.384	33.878	35.161	39.958	38.042	813.783	747.153	674.704	559.449	469.529	138.102	187.361	514.395	345.499	781.661	849.281	255.536	29.184	67.734	3.189	41.147	40.216	197.316	1004.780	727.532	45.984
2015-07-27 15:08:00	436345	46.026	44.368	43.193	41.628	39.818	33.677	34.987	39.941	37.986	634.601	584.916	529.930	444.974	379.762	127.220	173.900	408.515	286.082	611.236	660.230	258.082	29.074	67.564	1.845	41.101	40.138	161.323	1004.828	582.455	45.537
2015-07-27 15:09:00	436346	46.395	44.572	43.240	41.582	39.530	33.675	34.979	40.155	38.016	777.131	714.346	645.162	535.788	451.087	140.989	186.863	493.679	336.015	751.392	806.577	261.349	29.101	68.036	2.264	41.044	40.099	157.306	1004.920	699.138	45.513
2015-07-27 15:10:00	436347	47.610	45.636	44.129	42.175	39.901	33.691	35.022	40.658	38.301	913.165	836.822	753.932	620.915	517.252	153.885	201.537	577.503	381.634	901.190	947.604	269.865	29.135	67.949	1.801	40.990	40.195	157.946	1004.981	807.098	46.458
2015-07-27 15:11:00	436348	49.241	47.040	45.365	43.047	40.527	34.006	35.351	41.767	38.874	946.464	865.968	779.185	640.363	532.182	159.646	207.300	603.234	393.819	950.374	985.638	294.116	29.234	67.858	2.466	40.942	40.146	178.951	1005.036	834.186	47.807
2015-07-27 15:12:00	436349	49.646	47.134	45.530	43.097	40.719	33.777	35.254	41.709	38.978	954.850	874.271	786.902	647.030	537.709	160.970	208.299	607.420	392.990	961.300	992.289	324.130	29.127	68.046	3.389	40.900	40.232	188.171	1005.078	839.656	48.343
2015-07-27 15:13:00	436350	49.760	47.214	45.645	43.188	40.702	33.680	35.260	41.668	39.067	780.634	716.090	644.830	532.210	445.271	142.852	193.377	516.304	332.882	768.452	817.233	314.861	29.015	69.075	2.923	40.859	40.252	170.551	1005.125	695.367	48.570
2015-07-27 15:14:00	436351	48.415	46.057	44.751	42.526	40.398	33.614	35.184	40.961	38.633	429.068	393.573	355.632	300.950	261.334	114.066	157.862	304.338	206.967	439.045	453.185	312.867	29.013	68.855	2.783	40.819	40.136	202.892	1005.174	400.740	47.859
