Tm	Rec_ID	AvgTSi00	AvgTSi10NE	AvgTSi20NE	AvgTSi30NE	AvgTSi40NE	AvgTSi90E	AvgTSi90S	AvgTSi90W	AvgTSi90N	AvgGSi00	AvgGSi10NE	AvgGSi20NE	AvgGSi30NE	AvgGSi40NE	AvgGSi90E	AvgGSi90S	AvgGSi90W	AvgGSi90N	AvgSPN1Glob	AvgCMP11	AvgSPN1Diff	AvgTamb	AvgHamb	AvgWindSp	AvgTcab	AvgHcab	AvgWindDir	AvgP	AvgGaSi00	AvgTaSi00
2015-07-28 13:39:00	437696	39.051	38.336	38.028	37.588	36.924	34.396	34.594	34.862	34.235	258.626	253.604	243.429	227.007	213.836	109.220	108.890	116.229	102.117	240.839	258.283	230.403	30.636	66.204	-0.071	40.243	44.341	169.010	1006.194	241.017	38.619
2015-07-28 13:40:00	437697	39.086	38.380	38.120	37.683	37.035	34.508	34.684	34.899	34.305	257.900	253.341	243.258	227.000	214.007	109.512	108.856	116.406	103.175	239.820	257.392	229.011	30.726	65.902	0.328	40.256	44.160	142.127	1006.186	240.694	38.693
2015-07-28 13:41:00	437698	39.167	38.396	38.091	37.670	37.054	34.561	34.697	34.974	34.333	257.214	252.652	242.704	226.692	213.850	109.956	108.341	116.575	104.411	238.734	256.265	228.606	30.793	65.524	0.152	40.272	44.262	151.976	1006.211	239.981	38.720
2015-07-28 13:42:00	437699	39.225	38.456	38.109	37.685	37.082	34.670	34.779	35.087	34.437	256.480	252.329	242.531	226.637	213.921	110.449	108.091	117.108	105.743	238.700	255.709	230.025	30.859	65.467	0.076	40.290	44.248	148.623	1006.195	239.553	38.784
2015-07-28 13:43:00	437700	39.214	38.455	38.116	37.705	37.100	34.749	34.858	35.177	34.481	256.578	252.238	242.438	226.613	213.948	110.762	108.463	117.592	106.421	240.314	255.835	231.184	30.924	64.854	0.213	40.313	44.210	122.543	1006.130	239.725	38.775
2015-07-28 13:44:00	437701	39.162	38.432	38.132	37.722	37.133	34.786	34.900	35.251	34.494	255.915	251.403	241.557	225.705	213.066	110.243	108.441	117.800	105.392	240.787	255.369	229.870	30.977	64.709	0.269	40.338	44.264	115.945	1006.160	239.043	38.731
2015-07-28 13:45:00	437702	39.143	38.451	38.180	37.761	37.169	34.782	34.920	35.251	34.494	254.659	250.053	240.281	224.662	212.172	110.366	108.663	117.993	105.194	239.610	254.139	226.079	31.001	64.502	0.742	40.364	44.311	184.838	1006.146	237.691	38.718
2015-07-28 13:46:00	437703	39.047	38.409	38.143	37.750	37.169	34.638	34.813	35.066	34.505	251.470	247.115	237.585	222.475	210.420	110.373	108.554	117.335	105.694	235.596	251.503	219.554	30.895	64.584	0.186	40.388	44.164	208.706	1006.143	234.923	38.673
2015-07-28 13:47:00	437704	39.113	38.467	38.202	37.790	37.211	34.663	34.801	35.076	34.586	247.347	243.284	234.067	219.413	207.749	109.598	108.368	116.242	105.053	232.539	248.034	215.677	30.819	65.047	0.581	40.408	44.136	156.688	1006.138	231.502	38.707
2015-07-28 13:48:00	437705	39.035	38.343	38.070	37.696	37.154	34.618	34.740	35.040	34.609	242.774	238.331	229.082	214.632	203.262	107.245	108.652	114.794	104.816	228.680	243.737	213.209	30.798	65.085	0.290	40.430	44.140	231.895	1006.129	227.337	38.595
2015-07-28 13:49:00	437706	39.084	38.485	38.194	37.814	37.238	34.657	34.780	35.026	34.621	238.167	233.308	223.876	209.384	198.018	104.388	109.016	113.410	103.481	223.870	239.450	211.380	30.811	65.100	0.210	40.445	44.067	179.045	1006.134	223.050	38.701
2015-07-28 13:50:00	437707	38.994	38.331	38.062	37.692	37.189	34.662	34.788	35.098	34.649	235.189	230.136	220.557	206.033	194.602	102.589	109.412	112.663	103.596	222.947	236.725	213.652	30.834	64.597	0.141	40.460	44.039	127.999	1006.108	220.435	38.590
2015-07-28 13:51:00	437708	39.008	38.342	38.043	37.675	37.132	34.701	34.868	35.174	34.684	232.365	227.444	217.900	203.331	191.941	100.668	108.305	111.940	102.762	222.171	234.225	213.373	30.839	64.823	-0.056	40.474	44.028	197.825	1006.095	217.835	38.577
2015-07-28 13:52:00	437709	39.091	38.454	38.153	37.772	37.195	34.762	34.925	35.158	34.778	232.400	227.137	217.734	203.168	191.732	100.094	107.849	110.951	101.188	222.100	233.828	210.528	30.835	64.530	-0.132	40.491	43.878	219.436	1006.050	217.264	38.679
2015-07-28 13:53:00	437710	39.256	38.613	38.298	37.889	37.310	34.883	35.015	35.212	34.852	234.197	229.443	220.011	205.234	193.551	99.949	107.963	110.014	103.435	223.585	236.147	206.166	30.858	64.715	0.021	40.507	43.991	164.910	1006.049	218.875	38.836
2015-07-28 13:54:00	437711	39.170	38.502	38.223	37.822	37.301	34.902	35.053	35.240	34.862	240.960	235.679	225.779	210.148	197.565	99.654	109.697	109.912	101.463	229.838	242.873	206.068	30.923	65.027	0.161	40.523	43.958	158.748	1006.004	224.623	38.776
2015-07-28 13:55:00	437712	39.085	38.470	38.180	37.803	37.267	34.913	35.055	35.171	34.845	251.243	245.265	234.615	217.695	203.981	100.230	112.633	111.427	103.421	240.881	253.429	211.735	30.937	64.509	0.386	40.538	43.958	224.598	1005.976	233.221	38.710
2015-07-28 13:56:00	437713	39.276	38.704	38.389	37.984	37.386	34.979	35.131	35.247	34.924	256.314	249.882	238.659	220.809	206.499	100.280	113.647	114.253	106.699	250.330	259.141	220.195	30.940	64.474	-0.070	40.549	43.909	152.571	1005.936	238.091	38.899
2015-07-28 13:57:00	437714	39.352	38.666	38.410	37.994	37.426	35.002	35.230	35.328	34.976	267.229	260.801	249.269	230.715	215.720	103.603	115.707	118.482	113.721	263.273	270.608	237.846	30.997	64.255	0.145	40.566	43.895	135.579	1005.908	247.874	38.961
2015-07-28 13:58:00	437715	39.626	38.943	38.667	38.202	37.541	35.066	35.329	35.445	35.117	288.977	282.952	271.110	251.233	235.019	108.929	118.635	124.854	123.355	286.009	293.340	256.461	31.061	64.255	0.133	40.577	43.892	184.669	1005.865	267.037	39.176
2015-07-28 13:59:00	437716	39.848	39.185	38.916	38.400	37.740	35.120	35.423	35.516	35.265	310.330	304.523	292.282	270.958	253.537	114.419	121.216	132.254	135.499	305.903	315.216	271.194	31.134	64.310	0.527	40.588	43.889	162.170	1005.850	285.475	39.420
2015-07-28 14:00:00	437717	39.943	39.249	38.991	38.482	37.842	35.009	35.345	35.399	35.385	336.691	330.384	316.968	293.151	273.608	119.136	124.542	141.090	147.088	332.949	341.734	288.569	31.114	64.856	1.406	40.599	43.855	181.020	1005.830	308.485	39.471
2015-07-28 14:01:00	437718	40.151	39.424	39.148	38.580	37.883	34.744	35.174	35.248	35.446	361.541	353.825	338.492	311.316	289.126	122.100	128.556	152.261	158.933	359.253	367.467	286.358	30.965	66.042	1.140	40.606	43.719	191.313	1005.784	331.026	39.614
2015-07-28 14:02:00	437719	40.498	39.780	39.510	38.876	38.148	34.725	35.168	35.316	35.619	348.382	340.564	325.500	299.264	278.232	124.151	129.705	155.587	158.156	345.731	355.613	280.975	30.871	66.376	1.306	40.605	43.678	173.210	1005.764	319.681	39.982
2015-07-28 14:03:00	437720	40.412	39.553	39.298	38.684	38.050	34.648	35.051	35.347	35.664	341.856	334.655	320.368	295.426	275.531	128.883	131.279	158.638	161.071	339.222	349.951	281.819	30.813	67.173	1.550	40.598	43.679	169.468	1005.762	314.924	39.867
2015-07-28 14:04:00	437721	40.387	39.505	39.236	38.618	37.915	34.520	34.947	35.347	35.686	325.984	319.969	307.585	285.698	268.462	134.495	131.227	158.318	161.557	327.698	334.838	302.944	30.751	67.664	1.273	40.582	43.608	169.004	1005.687	301.475	39.823
2015-07-28 14:05:00	437722	40.713	39.813	39.499	38.856	38.014	34.587	34.970	35.491	35.860	453.354	444.889	426.630	392.418	364.405	151.542	143.488	191.292	206.887	455.768	462.068	312.670	30.720	67.703	0.758	40.560	43.585	169.310	1005.688	414.798	40.024
2015-07-28 14:06:00	437723	42.021	41.011	40.598	39.762	38.639	34.834	35.121	35.916	36.405	607.902	594.823	568.458	518.190	476.281	171.017	158.500	238.941	262.297	611.316	625.380	327.777	30.730	67.694	1.424	40.542	43.691	169.959	1005.670	550.814	40.984
2015-07-28 14:07:00	437724	43.439	42.299	41.836	40.822	39.499	35.062	35.244	36.393	36.952	673.539	658.105	628.365	571.615	524.243	184.088	167.050	264.262	288.209	678.975	695.202	341.641	30.752	67.630	1.299	40.531	43.688	155.018	1005.640	610.487	42.120
2015-07-28 14:08:00	437725	44.947	43.614	43.121	41.919	40.472	35.354	35.398	36.958	37.564	732.430	715.017	682.241	619.791	567.644	194.712	174.260	287.903	314.326	738.293	756.282	355.258	30.792	67.570	1.251	40.526	43.773	144.886	1005.594	665.740	43.385
2015-07-28 14:09:00	437726	46.681	45.177	44.610	43.223	41.597	35.762	35.691	37.625	38.297	874.982	851.376	810.592	732.749	667.694	209.649	188.509	334.556	367.270	880.332	905.677	353.015	30.874	67.626	0.832	40.529	43.852	144.916	1005.557	791.416	44.748
2015-07-28 14:10:00	437727	48.865	47.282	46.588	44.879	42.962	36.130	36.067	38.338	39.196	937.075	908.620	863.057	777.239	705.767	214.559	196.287	362.529	392.852	941.680	970.570	351.462	30.928	67.534	1.151	40.542	43.755	173.872	1005.521	845.933	46.695
2015-07-28 14:11:00	437728	50.988	49.176	48.440	46.397	44.381	36.373	36.410	39.052	40.150	977.462	944.950	895.790	804.281	728.475	217.190	202.041	383.593	409.692	981.784	1015.133	348.547	30.940	67.868	2.219	40.567	43.725	162.403	1005.508	884.265	48.713
2015-07-28 14:12:00	437729	52.463	50.349	49.537	47.332	45.243	36.568	36.658	39.757	40.893	1033.365	997.196	944.511	846.605	765.677	223.178	208.771	407.071	430.677	1047.194	1074.332	364.049	30.969	67.818	1.428	40.603	43.712	160.586	1005.482	934.407	50.023
2015-07-28 14:13:00	437730	54.227	51.845	50.951	48.544	46.267	36.901	37.000	40.594	41.725	1080.721	1041.899	986.754	884.342	799.692	230.867	216.630	426.686	449.680	1098.804	1124.115	382.061	30.994	67.732	1.817	40.651	43.751	157.434	1005.428	976.138	51.572
2015-07-28 14:14:00	437731	55.358	52.777	51.875	49.335	46.984	36.996	37.239	41.114	42.337	1099.117	1059.190	1003.386	899.776	813.802	236.859	224.628	436.433	457.040	1120.313	1143.717	405.379	30.998	67.972	2.333	40.709	43.692	159.815	1005.417	991.900	52.691
2015-07-28 14:15:00	437732	56.680	53.888	52.915	50.318	47.740	37.458	37.635	41.854	42.914	1124.196	1083.024	1026.022	920.558	833.017	243.129	233.530	446.229	466.322	1152.035	1170.238	435.872	31.076	67.879	0.611	40.779	43.717	121.749	1005.379	1013.658	53.709
2015-07-28 14:16:00	437733	59.170	56.318	55.108	52.230	49.170	38.242	38.464	42.905	43.909	1136.010	1093.391	1035.874	929.386	841.754	246.628	237.827	453.060	470.235	1168.498	1182.746	454.085	31.302	67.406	0.134	40.864	43.612	155.815	1005.343	1023.970	55.823
2015-07-28 14:17:00	437734	61.302	58.439	57.131	54.139	50.893	39.051	39.297	43.831	44.815	1139.008	1094.869	1036.891	930.119	842.251	247.531	239.048	457.605	464.818	1175.252	1186.139	460.860	31.594	67.057	0.318	40.967	43.595	227.045	1005.333	1027.721	58.053
2015-07-28 14:18:00	437735	62.726	59.755	58.516	55.547	52.336	39.767	39.934	44.527	45.541	1130.609	1085.928	1027.521	920.970	833.577	248.166	236.282	461.701	460.316	1165.933	1178.327	437.535	31.850	65.898	0.564	41.089	43.539	202.522	1005.266	1020.389	59.584
2015-07-28 14:19:00	437736	63.767	60.661	59.344	56.377	53.309	40.287	40.305	45.175	45.825	1110.826	1065.583	1008.225	902.799	816.904	248.795	230.895	465.451	455.202	1143.480	1158.408	409.671	32.029	65.428	0.451	41.226	43.417	174.772	1005.223	1001.871	60.640
2015-07-28 14:20:00	437737	64.564	61.388	60.111	57.162	54.151	40.840	40.768	46.033	46.353	1119.406	1073.005	1014.853	907.834	820.577	251.055	227.229	476.315	459.709	1153.303	1166.164	406.643	32.233	64.818	1.409	41.375	43.283	124.339	1005.180	1006.918	61.637
2015-07-28 14:21:00	437738	63.025	59.749	58.962	56.693	54.107	40.842	40.552	46.263	45.832	881.870	846.670	802.038	722.001	657.678	235.401	204.900	408.707	386.803	905.840	936.248	405.745	32.164	65.150	1.629	41.531	43.145	148.957	1005.154	803.346	60.605
2015-07-28 14:22:00	437739	60.195	57.099	56.572	54.757	52.886	40.730	40.211	45.774	45.278	478.051	466.923	449.209	418.410	395.350	208.479	173.512	268.449	251.537	496.345	505.915	403.277	32.064	65.702	0.634	41.686	42.980	157.554	1005.115	457.147	58.348
2015-07-28 14:23:00	437740	58.423	55.676	54.962	53.400	51.417	40.932	40.338	45.498	44.906	688.135	668.078	637.722	582.371	538.109	223.209	192.598	323.571	301.907	714.126	701.084	406.901	32.036	65.857	0.309	41.835	42.703	151.463	1005.078	634.862	56.579
2015-07-28 14:24:00	437741	59.463	56.790	55.892	54.041	51.493	41.152	40.604	46.005	44.997	1100.108	1053.924	995.518	888.342	800.485	250.759	225.226	475.779	442.194	1135.006	1143.825	428.999	32.147	65.732	1.123	41.984	42.573	99.797	1005.073	974.349	57.051
2015-07-28 14:25:00	437742	60.133	57.218	56.460	54.586	51.949	41.163	40.563	46.456	44.816	1102.153	1055.503	996.329	888.480	799.985	249.454	226.190	477.342	441.248	1129.632	1145.624	441.223	32.179	65.774	1.233	42.130	42.505	87.057	1005.049	980.624	57.575
2015-07-28 14:26:00	437743	61.122	58.142	57.282	55.204	52.413	41.246	40.641	46.918	44.746	1015.111	972.388	918.682	821.424	741.471	240.793	222.502	447.902	416.143	1046.065	1061.554	472.810	32.167	66.029	1.077	42.281	42.332	107.564	1005.006	908.141	58.480
2015-07-28 14:27:00	437744	61.471	58.531	57.614	55.392	52.667	41.341	40.711	47.064	44.804	1039.754	997.816	943.112	842.753	760.159	240.381	225.798	453.507	419.885	1072.490	1066.364	500.595	32.240	65.798	0.647	42.430	42.365	158.373	1005.019	933.813	58.909
2015-07-28 14:28:00	437745	62.181	59.048	57.998	55.700	52.994	41.427	40.814	47.317	45.155	1036.199	992.064	936.392	835.025	751.733	233.408	222.467	453.817	423.721	1067.691	1074.171	496.770	32.371	65.042	1.813	42.574	42.156	121.018	1004.948	931.611	59.487
2015-07-28 14:29:00	437746	60.263	56.748	55.928	54.372	52.279	40.988	40.266	46.703	44.168	682.078	658.243	625.625	567.549	521.203	205.576	195.425	329.755	315.561	704.524	712.743	487.348	32.296	64.986	2.414	42.715	42.055	97.038	1004.937	634.174	58.308
2015-07-28 14:30:00	437747	57.636	54.123	53.444	52.425	50.566	40.536	39.791	45.863	42.810	560.395	543.833	519.308	476.251	442.662	193.467	187.658	284.771	271.829	585.021	583.922	493.455	32.046	65.919	1.011	42.845	41.733	91.094	1004.911	527.576	55.762
2015-07-28 14:31:00	437748	55.440	52.286	51.726	50.858	49.154	40.301	39.585	45.238	42.049	463.236	452.299	434.824	405.097	382.564	186.310	180.800	238.935	233.311	495.595	484.206	467.687	31.918	66.404	1.173	42.969	41.564	108.008	1004.875	441.481	53.750
2015-07-28 14:32:00	437749	55.000	52.211	51.397	50.392	48.346	40.226	39.650	44.747	41.782	792.557	762.548	721.571	648.984	590.672	207.245	206.536	346.360	325.100	825.261	803.190	501.098	31.907	66.451	0.116	43.080	41.363	155.248	1004.849	725.959	53.061
2015-07-28 14:33:00	437750	56.578	53.772	52.729	51.318	48.863	40.252	39.781	45.251	42.196	1059.760	1008.048	945.422	834.915	745.610	216.207	224.174	465.951	418.595	1097.312	1098.411	499.862	32.020	65.406	2.029	43.182	41.112	101.047	1004.875	947.289	54.343
2015-07-28 14:34:00	437751	56.425	53.453	52.514	51.216	48.934	40.007	39.581	45.314	42.097	770.552	734.648	689.158	612.046	551.355	186.448	200.010	362.063	323.020	794.985	795.548	483.312	32.118	64.882	1.137	43.279	40.998	118.439	1004.858	706.607	54.406
2015-07-28 14:35:00	437752	55.372	52.412	51.573	50.391	48.350	39.722	39.379	44.977	41.761	677.669	644.330	602.419	532.853	479.122	171.440	188.380	334.071	287.054	694.788	689.272	454.499	32.159	64.582	2.128	43.375	40.903	126.793	1004.881	620.343	53.578
2015-07-28 14:36:00	437753	54.674	51.862	50.986	49.770	47.748	39.419	39.273	44.607	41.556	566.535	536.227	500.129	441.893	398.262	155.073	170.530	302.535	252.947	578.816	588.166	407.662	32.185	64.381	0.397	43.458	40.688	181.408	1004.853	517.720	52.871
2015-07-28 14:37:00	437754	53.280	50.854	49.993	48.887	47.083	39.292	39.247	44.036	41.352	401.213	381.772	358.179	321.933	296.404	139.772	154.189	232.362	193.333	412.700	409.474	354.137	32.249	64.385	0.628	43.538	40.676	203.950	1004.802	371.545	52.021
2015-07-28 14:38:00	437755	51.753	49.661	48.804	47.841	46.240	39.079	39.131	43.353	40.976	347.402	331.662	312.243	283.746	263.979	133.632	148.436	200.471	163.601	355.518	351.304	305.020	32.295	64.322	0.885	43.602	40.509	164.340	1004.797	324.622	50.811
2015-07-28 14:39:00	437756	49.771	47.757	47.043	46.255	45.040	38.573	38.674	42.486	40.359	329.150	314.401	296.056	270.076	251.490	130.429	146.910	183.961	141.046	332.926	330.095	279.794	32.238	63.921	1.924	43.655	40.418	154.256	1004.784	307.780	49.112
2015-07-28 14:40:00	437757	47.949	46.155	45.482	44.931	43.760	38.209	38.315	41.771	39.651	313.302	299.103	281.938	258.097	240.475	129.501	145.142	172.919	125.624	317.991	313.409	274.235	32.145	64.330	0.675	43.697	40.497	190.978	1004.793	292.011	47.335
2015-07-28 14:41:00	437758	46.911	45.475	44.771	44.254	43.039	37.942	38.136	41.096	39.112	304.095	290.406	273.575	250.450	232.980	129.522	143.849	170.220	116.791	309.154	304.039	274.586	32.082	64.886	0.954	43.723	40.502	196.633	1004.854	283.380	46.474
2015-07-28 14:42:00	437759	45.823	44.458	43.814	43.382	42.284	37.592	37.896	40.471	38.644	266.565	255.588	242.119	224.506	211.251	126.084	139.047	151.218	103.354	268.505	265.542	258.304	32.041	64.714	1.714	43.730	40.313	174.797	1004.890	249.914	45.540
2015-07-28 14:43:00	437760	44.387	43.100	42.550	42.266	41.326	37.161	37.474	39.731	37.964	251.012	241.765	230.086	215.020	203.635	124.001	135.227	139.793	95.833	248.425	248.918	237.108	31.974	63.694	0.953	43.716	40.263	101.331	1004.905	236.156	44.184
2015-07-28 14:44:00	437761	43.398	42.230	41.704	41.484	40.578	36.935	37.252	39.278	37.447	244.668	236.820	226.223	212.411	201.851	123.459	133.366	133.429	93.546	240.817	242.044	230.036	31.929	63.562	1.809	43.683	40.038	161.567	1004.964	230.532	43.199
2015-07-28 14:45:00	437762	42.297	41.154	40.674	40.488	39.727	36.485	36.852	38.601	36.935	242.975	236.186	226.205	212.962	202.569	123.509	133.325	128.162	93.694	240.599	239.685	232.147	31.795	62.837	1.998	43.631	40.102	159.115	1004.958	229.132	42.164
2015-07-28 14:46:00	437763	41.336	40.281	39.830	39.684	38.958	36.066	36.460	37.963	36.434	243.919	237.501	227.630	214.184	203.556	122.428	133.641	124.464	94.179	243.634	239.692	235.775	31.644	63.118	1.531	43.560	39.995	168.365	1005.003	230.007	41.221
2015-07-28 14:47:00	437764	40.830	39.867	39.405	39.266	38.465	35.846	36.280	37.542	36.103	244.837	238.168	228.139	214.265	203.121	120.175	133.127	121.515	94.065	240.539	239.042	234.319	31.566	63.949	1.401	43.473	40.033	127.021	1004.998	230.679	40.694
2015-07-28 14:48:00	437765	40.057	39.129	38.785	38.793	38.044	35.642	35.928	37.157	35.505	242.752	236.393	226.592	212.555	201.185	117.623	130.516	118.480	93.545	233.707	236.421	228.395	31.517	65.123	1.738	43.377	40.049	105.650	1005.012	229.005	39.988
2015-07-28 14:49:00	437766	39.695	38.851	38.534	38.544	37.745	35.508	35.697	36.871	35.105	240.917	235.065	225.580	211.788	200.417	116.950	127.711	116.553	93.317	229.146	233.737	222.578	31.479	65.379	1.325	43.277	40.098	111.733	1005.041	227.075	39.564
2015-07-28 14:50:00	437767	39.365	38.579	38.297	38.298	37.524	35.383	35.502	36.622	34.832	241.262	236.011	226.726	212.967	201.635	117.396	126.031	116.137	92.828	228.065	233.947	220.360	31.480	65.395	1.308	43.185	40.183	140.884	1005.054	227.319	39.255
2015-07-28 14:51:00	437768	39.135	38.342	38.047	38.040	37.309	35.263	35.325	36.378	34.648	242.881	237.879	228.761	214.899	203.576	117.876	125.306	115.319	93.298	228.428	235.216	218.570	31.457	65.271	0.577	43.096	40.277	145.481	1005.035	228.570	38.944
2015-07-28 14:52:00	437769	39.077	38.314	38.028	37.981	37.235	35.257	35.323	36.266	34.624	245.358	240.377	231.109	217.024	205.572	117.477	126.530	113.913	93.393	229.339	237.452	218.043	31.457	65.092	0.926	43.008	40.394	121.673	1005.026	230.734	38.855
2015-07-28 14:53:00	437770	38.963	38.200	37.915	37.815	37.150	35.177	35.244	36.084	34.560	248.923	243.729	234.091	219.440	207.629	116.818	128.164	113.179	95.686	231.129	240.479	219.491	31.452	64.798	1.296	42.927	40.467	145.505	1005.022	233.521	38.703
2015-07-28 14:54:00	437771	38.929	38.174	37.875	37.740	37.069	35.088	35.235	35.908	34.552	252.252	246.797	236.762	221.447	209.232	115.842	129.055	113.116	95.655	231.556	243.623	220.123	31.427	64.443	0.567	42.846	40.677	185.160	1004.950	236.363	38.586
2015-07-28 14:55:00	437772	39.016	38.258	37.955	37.769	37.092	35.084	35.304	35.834	34.613	255.118	249.350	238.913	223.046	210.445	114.907	129.160	113.437	95.769	230.767	246.019	218.930	31.429	64.766	1.299	42.764	40.608	167.702	1004.917	238.864	38.648
2015-07-28 14:56:00	437773	38.894	38.083	37.790	37.576	36.963	34.902	35.172	35.621	34.560	256.897	250.668	239.845	223.449	210.462	113.294	128.895	113.677	97.574	230.172	247.171	218.434	31.378	65.328	1.043	42.688	40.687	154.926	1004.874	240.158	38.514
2015-07-28 14:57:00	437774	38.944	38.107	37.771	37.524	36.884	34.866	35.180	35.560	34.564	256.839	250.429	239.309	222.513	209.286	110.911	127.751	113.610	98.387	228.655	246.899	217.208	31.358	65.428	0.679	42.614	40.880	140.909	1004.887	239.836	38.522
2015-07-28 14:58:00	437775	38.852	37.994	37.709	37.441	36.835	34.870	35.175	35.567	34.542	254.993	248.235	236.832	219.642	206.389	107.443	126.265	113.206	98.913	229.078	244.893	218.903	31.392	65.460	0.981	42.543	40.863	124.285	1004.864	238.487	38.439
2015-07-28 14:59:00	437776	38.630	37.718	37.473	37.226	36.689	34.792	35.043	35.490	34.483	250.847	243.686	231.991	214.660	201.316	103.357	124.406	112.721	98.901	227.501	240.940	218.773	31.394	64.344	1.238	42.480	41.094	143.571	1004.822	234.666	38.152
2015-07-28 15:00:00	437777	38.375	37.498	37.268	37.063	36.529	34.664	34.880	35.382	34.294	245.833	237.814	225.850	208.311	195.107	99.149	121.591	112.360	97.400	223.310	235.516	215.747	31.354	64.965	1.358	42.422	41.069	114.879	1004.853	229.413	37.928
2015-07-28 15:01:00	437778	38.217	37.360	37.120	36.938	36.395	34.566	34.793	35.302	34.178	241.166	232.931	220.657	202.899	189.781	95.373	118.412	112.212	96.138	217.629	230.935	208.456	31.312	65.446	1.609	42.366	41.082	103.060	1004.842	225.011	37.780
2015-07-28 15:02:00	437779	37.947	37.080	36.867	36.742	36.214	34.447	34.713	35.214	34.012	235.862	227.184	214.759	196.895	183.935	91.852	114.627	112.208	94.286	214.268	225.507	204.661	31.280	65.884	0.401	42.314	41.264	102.260	1004.794	220.018	37.529
2015-07-28 15:03:00	437780	38.003	37.116	36.865	36.690	36.130	34.445	34.833	35.264	34.126	231.982	223.299	210.869	193.124	180.333	90.135	110.767	113.003	93.356	212.050	221.424	204.067	31.296	65.866	0.319	42.261	41.324	180.275	1004.783	216.432	37.528
2015-07-28 15:04:00	437781	38.023	37.188	36.915	36.697	36.122	34.419	34.861	35.226	34.224	232.160	223.540	211.169	193.413	180.617	89.264	107.562	113.804	94.271	210.411	221.056	203.195	31.330	65.789	0.324	42.209	41.343	207.421	1004.752	216.433	37.577
2015-07-28 15:05:00	437782	38.027	37.238	36.977	36.726	36.165	34.403	34.818	35.177	34.207	231.929	223.174	210.653	192.542	179.657	87.266	104.567	114.085	94.935	208.673	220.601	197.946	31.366	65.798	1.143	42.155	41.595	138.422	1004.761	216.149	37.626
2015-07-28 15:06:00	437783	37.843	36.985	36.761	36.550	36.056	34.309	34.654	35.155	34.083	227.964	218.644	205.853	187.393	174.467	83.351	100.407	114.144	93.400	205.817	216.564	195.698	31.363	65.869	0.832	42.101	41.479	101.103	1004.814	212.187	37.412
2015-07-28 15:07:00	437784	37.795	36.949	36.703	36.468	35.970	34.250	34.645	35.133	34.093	218.031	208.043	194.889	176.232	163.555	77.010	95.730	113.573	91.112	197.226	206.940	190.047	31.378	66.123	0.653	42.053	41.518	170.691	1004.879	202.626	37.336
2015-07-28 15:08:00	437785	37.646	36.818	36.573	36.336	35.872	34.160	34.523	35.081	34.062	199.675	188.871	175.684	157.475	145.577	67.684	89.712	110.268	87.679	181.299	189.352	174.575	31.400	65.889	1.094	42.008	41.595	125.001	1004.984	184.800	37.250
2015-07-28 15:09:00	437786	37.416	36.588	36.345	36.106	35.692	34.030	34.398	35.038	34.016	172.759	161.810	149.350	132.743	122.545	57.863	81.395	104.033	82.189	155.984	163.491	146.322	31.406	65.377	0.701	41.966	41.749	130.632	1005.069	159.033	37.060
2015-07-28 15:10:00	437787	37.144	36.375	36.121	35.878	35.486	33.891	34.277	34.969	33.962	139.091	129.622	119.212	105.975	98.730	49.632	70.405	94.479	75.234	129.637	131.327	123.721	31.403	65.537	1.526	41.926	41.766	105.471	1005.128	127.898	36.872
2015-07-28 15:11:00	437788	36.652	35.967	35.739	35.524	35.188	33.683	34.051	34.797	33.762	111.408	103.664	95.680	86.013	81.459	44.242	61.019	82.582	67.815	105.557	104.353	99.881	31.396	65.645	1.878	41.884	41.776	135.715	1005.152	102.111	36.535
2015-07-28 15:12:00	437789	35.875	35.218	35.054	34.960	34.738	33.418	33.631	34.485	33.419	94.113	88.100	81.986	74.769	71.886	41.346	54.685	72.590	62.244	91.951	87.873	86.276	31.345	66.081	2.470	41.838	41.804	121.924	1005.155	86.228	35.880
2015-07-28 15:13:00	437790	35.137	34.577	34.450	34.432	34.254	33.138	33.251	34.152	33.086	83.968	79.405	74.596	68.998	67.141	40.472	51.150	64.843	57.132	84.096	78.390	78.021	31.219	66.943	2.135	41.783	41.838	148.113	1005.133	77.228	35.208
2015-07-28 15:14:00	437791	34.583	34.123	34.007	34.018	33.847	32.875	32.931	33.798	32.828	80.378	76.406	72.167	67.428	65.921	41.236	50.368	60.325	52.975	81.269	74.771	74.329	31.034	67.902	1.518	41.713	41.885	169.072	1005.105	74.275	34.690
2015-07-28 15:15:00	437792	34.009	33.573	33.479	33.536	33.419	32.608	32.587	33.455	32.560	82.485	78.710	74.718	70.138	68.602	43.480	51.500	58.785	51.264	81.750	76.661	74.069	30.820	68.747	2.167	41.629	41.846	121.550	1005.057	76.529	34.102
2015-07-28 15:16:00	437793	33.575	33.147	33.062	33.167	33.037	32.369	32.298	33.159	32.252	88.077	84.864	80.816	76.081	74.222	45.990	52.808	58.762	51.389	84.104	82.189	75.804	30.644	69.517	2.322	41.534	41.929	115.193	1005.086	82.628	33.637
2015-07-28 15:17:00	437794	33.225	32.841	32.768	32.875	32.730	32.163	32.065	32.908	32.007	96.018	92.981	88.764	83.708	81.449	48.320	54.135	59.257	52.344	93.438	89.749	84.897	30.495	70.236	1.545	41.429	42.045	126.325	1005.079	90.226	33.248
