Tm	Rec_ID	AvgGSi00	AvgTSi00	AvgHamb	AvgTamb
2015-06-14 13:52:00	1349478	331.710	33.289	0.030	27.851
2015-06-14 13:53:00	1349479	329.071	33.212	0.026	27.861
2015-06-14 13:54:00	1349480	325.360	33.204	0.030	27.877
2015-06-14 13:55:00	1349481	321.048	33.474	0.035	27.920
2015-06-14 13:56:00	1349482	316.349	33.291	0.032	27.933
2015-06-14 13:57:00	1349483	311.881	33.069	0.029	27.914
2015-06-14 13:58:00	1349484	308.157	33.152	0.029	27.948
2015-06-14 13:59:00	1349485	305.313	33.179	0.030	27.945
2015-06-14 14:00:00	1349486	303.290	33.065	0.031	27.944
2015-06-14 14:01:00	1349487	302.220	33.107	0.032	27.941
2015-06-14 14:02:00	1349488	302.203	33.317	0.031	27.966
2015-06-14 14:03:00	1349489	302.956	33.274	0.031	27.995
2015-06-14 14:04:00	1349490	304.010	33.557	0.032	28.017
2015-06-14 14:05:00	1349491	304.641	33.875	0.031	28.103
2015-06-14 14:06:00	1349492	303.932	33.979	0.030	28.144
2015-06-14 14:07:00	1349493	301.563	34.009	0.030	28.174
2015-06-14 14:08:00	1349494	297.351	34.240	0.027	28.219
2015-06-14 14:09:00	1349495	292.656	34.217	0.030	28.267
2015-06-14 14:10:00	1349496	286.323	33.903	0.030	28.260
2015-06-14 14:11:00	1349497	279.527	33.678	0.030	28.233
2015-06-14 14:12:00	1349498	271.991	33.504	0.031	28.221
2015-06-14 14:13:00	1349499	259.229	33.390	0.028	28.214
2015-06-14 14:14:00	1349500	251.680	33.313	0.030	28.190
2015-06-14 14:15:00	1349501	247.382	33.410	0.028	28.223
2015-06-14 14:16:00	1349502	243.065	33.257	0.029	28.259
2015-06-14 14:17:00	1349503	239.449	32.929	0.029	28.197
2015-06-14 14:18:00	1349504	236.299	32.663	0.029	28.180
2015-06-14 14:19:00	1349505	233.602	32.310	0.023	28.146
2015-06-14 14:20:00	1349506	229.458	31.967	0.030	28.095
2015-06-14 14:21:00	1349507	226.265	31.961	0.028	28.088
2015-06-14 14:22:00	1349508	220.514	31.722	0.031	28.024
2015-06-14 14:23:00	1349509	213.235	31.183	0.028	27.981
2015-06-14 14:24:00	1349510	206.849	30.898	0.025	27.944
2015-06-14 14:25:00	1349511	200.782	30.769	0.029	27.918
2015-06-14 14:26:00	1349512	195.923	30.558	0.030	27.859
2015-06-14 14:27:00	1349513	193.568	30.558	0.031	27.846
2015-06-14 14:28:00	1349514	189.283	30.557	0.029	27.836
2015-06-14 14:29:00	1349515	182.253	30.477	0.025	27.832
2015-06-14 14:30:00	1349516	170.246	30.546	0.032	27.857
2015-06-14 14:31:00	1349517	160.372	30.347	0.028	27.853
2015-06-14 14:32:00	1349518	155.572	30.065	0.026	27.840
2015-06-14 14:33:00	1349519	162.019	29.884	0.028	27.830
2015-06-14 14:34:00	1349520	173.497	29.673	0.027	27.801
2015-06-14 14:35:00	1349521	178.321	29.648	0.024	27.773
2015-06-14 14:36:00	1349522	182.372	29.691	0.029	27.757
2015-06-14 14:37:00	1349523	187.661	29.722	0.027	27.751
2015-06-14 14:38:00	1349524	189.448	29.832	0.031	27.758
2015-06-14 14:39:00	1349525	190.453	29.911	0.027	27.765
2015-06-14 14:40:00	1349526	190.515	29.849	0.028	27.746
2015-06-14 14:41:00	1349527	190.490	29.905	0.029	27.742
2015-06-14 14:42:00	1349528	190.144	29.929	0.027	27.738
2015-06-14 14:43:00	1349529	189.861	30.116	0.028	27.718
2015-06-14 14:44:00	1349530	189.098	30.113	0.035	27.715
2015-06-14 14:45:00	1349531	188.422	30.024	0.031	27.704
2015-06-14 14:46:00	1349532	187.574	29.868	0.026	27.696
2015-06-14 14:47:00	1349533	185.997	29.790	0.030	27.687
2015-06-14 14:48:00	1349534	184.357	29.778	0.023	27.677
2015-06-14 14:49:00	1349535	182.077	29.806	0.030	27.663
2015-06-14 14:50:00	1349536	180.033	29.765	0.028	27.658
2015-06-14 14:51:00	1349537	178.221	29.918	0.027	27.687
2015-06-14 14:52:00	1349538	175.720	30.011	0.029	27.688
2015-06-14 14:53:00	1349539	172.342	30.123	0.028	27.707
2015-06-14 14:54:00	1349540	170.172	30.286	0.030	27.733
2015-06-14 14:55:00	1349541	164.504	30.046	0.029	27.693
2015-06-14 14:56:00	1349542	154.984	29.868	0.026	27.681
2015-06-14 14:57:00	1349543	152.703	29.745	0.026	27.683
2015-06-14 14:58:00	1349544	155.792	29.732	0.028	27.678
2015-06-14 14:59:00	1349545	158.783	29.773	0.028	27.692
2015-06-14 15:00:00	1349546	161.720	29.649	0.028	27.667
2015-06-14 15:01:00	1349547	151.970	29.576	0.027	27.666
2015-06-14 15:02:00	1349548	137.323	29.419	0.027	27.625
2015-06-14 15:03:00	1349549	130.848	29.329	0.026	27.611
2015-06-14 15:04:00	1349550	137.122	29.200	0.032	27.614
2015-06-14 15:05:00	1349551	161.503	29.288	0.028	27.621
2015-06-14 15:06:00	1349552	176.165	29.281	0.024	27.616
2015-06-14 15:07:00	1349553	180.199	29.391	0.027	27.606
2015-06-14 15:08:00	1349554	184.585	29.502	0.026	27.601
2015-06-14 15:09:00	1349555	190.897	29.536	0.031	27.600
2015-06-14 15:10:00	1349556	194.830	29.694	0.026	27.608
2015-06-14 15:11:00	1349557	197.946	29.786	0.028	27.617
2015-06-14 15:12:00	1349558	201.355	29.749	0.032	27.608
2015-06-14 15:13:00	1349559	205.942	29.765	0.034	27.610
2015-06-14 15:14:00	1349560	208.791	29.821	0.028	27.618
2015-06-14 15:15:00	1349561	209.569	29.885	0.029	27.623
2015-06-14 15:16:00	1349562	209.805	29.983	0.027	27.637
2015-06-14 15:17:00	1349563	210.867	30.061	0.027	27.639
2015-06-14 15:18:00	1349564	212.437	30.216	0.029	27.655
2015-06-14 15:19:00	1349565	212.650	30.365	0.028	27.674
2015-06-14 15:20:00	1349566	213.725	30.220	0.029	27.670
2015-06-14 15:21:00	1349567	215.364	30.165	0.025	27.662
2015-06-14 15:22:00	1349568	215.201	30.092	0.027	27.648
2015-06-14 15:23:00	1349569	218.682	30.182	0.029	27.640
2015-06-14 15:24:00	1349570	215.339	30.294	0.029	27.644
2015-06-14 15:25:00	1349571	206.352	30.118	0.028	27.634
2015-06-14 15:26:00	1349572	200.969	30.098	0.024	27.629
2015-06-14 15:27:00	1349573	180.332	29.869	0.022	27.606
2015-06-14 15:28:00	1349574	168.384	29.865	0.026	27.605
2015-06-14 15:29:00	1349575	175.520	29.760	0.028	27.596
2015-06-14 15:30:00	1349576	172.684	29.657	0.026	27.576
2015-06-14 15:31:00	1349577	162.545	29.522	0.027	27.560
2015-06-14 15:32:00	1349578	173.456	29.430	0.027	27.560
2015-06-14 15:33:00	1349579	175.554	29.334	0.029	27.541
2015-06-14 15:34:00	1349580	170.605	29.240	0.033	27.506
2015-06-14 15:35:00	1349581	169.328	29.394	0.025	27.503
2015-06-14 15:36:00	1349582	180.524	29.458	0.033	27.517
2015-06-14 15:37:00	1349583	184.310	29.515	0.028	27.535
2015-06-14 15:38:00	1349584	183.173	29.672	0.026	27.557
2015-06-14 15:39:00	1349585	206.964	29.867	0.030	27.568
2015-06-14 15:40:00	1349586	230.493	30.210	0.029	27.607
2015-06-14 15:41:00	1349587	232.548	30.248	0.026	27.610
2015-06-14 15:42:00	1349588	223.058	30.328	0.029	27.609
2015-06-14 15:43:00	1349589	229.918	30.475	0.029	27.602
2015-06-14 15:44:00	1349590	235.754	30.722	0.029	27.624
2015-06-14 15:45:00	1349591	231.243	30.965	0.029	27.658
2015-06-14 15:46:00	1349592	225.338	31.009	0.028	27.674
2015-06-14 15:47:00	1349593	215.066	30.977	0.029	27.680
2015-06-14 15:48:00	1349594	238.389	31.276	0.027	27.703
2015-06-14 15:49:00	1349595	253.394	31.584	0.030	27.746
2015-06-14 15:50:00	1349596	259.614	31.831	0.029	27.781
2015-06-14 15:51:00	1349597	258.542	31.630	0.028	27.757
2015-06-14 15:52:00	1349598	259.046	31.426	0.028	27.714
2015-06-14 15:53:00	1349599	258.020	31.078	0.028	27.666
2015-06-14 15:54:00	1349600	263.087	31.146	0.028	27.654
2015-06-14 15:55:00	1349601	272.843	31.379	0.029	27.677
2015-06-14 15:56:00	1349602	275.229	31.366	0.029	27.686
2015-06-14 15:57:00	1349603	272.455	31.405	0.029	27.673
2015-06-14 15:58:00	1349604	269.045	31.574	0.030	27.691
2015-06-14 15:59:00	1349605	260.513	31.510	0.029	27.701
2015-06-14 16:00:00	1349606	250.976	31.410	0.028	27.697
2015-06-14 16:01:00	1349607	244.903	31.326	0.030	27.695
2015-06-14 16:02:00	1349608	250.202	31.191	0.029	27.691
2015-06-14 16:03:00	1349609	256.227	31.097	0.030	27.679
2015-06-14 16:04:00	1349610	242.238	30.831	0.028	27.642
2015-06-14 16:05:00	1349611	205.188	30.642	0.029	27.619
2015-06-14 16:06:00	1349612	183.547	30.411	0.029	27.592
2015-06-14 16:07:00	1349613	183.658	30.127	0.022	27.576
2015-06-14 16:08:00	1349614	203.378	30.000	0.028	27.548
2015-06-14 16:09:00	1349615	229.618	30.146	0.027	27.553
2015-06-14 16:10:00	1349616	227.925	30.262	0.029	27.534
2015-06-14 16:11:00	1349617	220.142	30.263	0.028	27.534
2015-06-14 16:12:00	1349618	205.083	30.073	0.026	27.522
2015-06-14 16:13:00	1349619	204.432	29.962	0.026	27.526
2015-06-14 16:14:00	1349620	199.517	29.983	0.031	27.521
2015-06-14 16:15:00	1349621	199.395	29.999	0.029	27.531
2015-06-14 16:16:00	1349622	214.863	30.056	0.032	27.539
2015-06-14 16:17:00	1349623	220.669	30.037	0.028	27.544
2015-06-14 16:18:00	1349624	210.743	30.099	0.027	27.543
2015-06-14 16:19:00	1349625	202.895	30.055	0.027	27.543
2015-06-14 16:20:00	1349626	193.435	30.055	0.027	27.559
2015-06-14 16:21:00	1349627	196.576	30.057	0.030	27.562
2015-06-14 16:22:00	1349628	199.801	30.204	0.024	27.568
2015-06-14 16:23:00	1349629	193.976	30.274	0.025	27.566
2015-06-14 16:24:00	1349630	188.454	30.387	0.028	27.584
2015-06-14 16:25:00	1349631	189.367	30.491	0.030	27.614
2015-06-14 16:26:00	1349632	192.743	30.621	0.025	27.650
2015-06-14 16:27:00	1349633	194.183	30.405	0.029	27.642
2015-06-14 16:28:00	1349634	195.443	30.179	0.026	27.541
2015-06-14 16:29:00	1349635	188.655	30.027	0.028	27.543
2015-06-14 16:30:00	1349636	173.850	29.824	0.022	27.541
2015-06-14 16:31:00	1349637	161.977	29.685	0.030	27.515
2015-06-14 16:32:00	1349638	152.639	29.508	0.027	27.511
2015-06-14 16:33:00	1349639	130.507	29.314	0.029	27.487
2015-06-14 16:34:00	1349640	110.911	29.123	0.025	27.502
2015-06-14 16:35:00	1349641	122.124	29.026	0.028	27.509
2015-06-14 16:36:00	1349642	140.337	29.138	0.026	27.528
2015-06-14 16:37:00	1349643	152.393	29.200	0.027	27.539
2015-06-14 16:38:00	1349644	155.446	29.269	0.034	27.539
2015-06-14 16:39:00	1349645	148.801	29.297	0.024	27.538
2015-06-14 16:40:00	1349646	145.892	29.104	0.023	27.509
2015-06-14 16:41:00	1349647	152.682	29.151	0.021	27.521
2015-06-14 16:42:00	1349648	157.741	29.128	0.027	27.519
2015-06-14 16:43:00	1349649	158.555	29.138	0.028	27.489
2015-06-14 16:44:00	1349650	157.607	29.097	0.022	27.446
2015-06-14 16:45:00	1349651	155.814	29.030	0.029	27.428
2015-06-14 16:46:00	1349652	154.703	29.066	0.029	27.419
2015-06-14 16:47:00	1349653	152.570	29.061	0.027	27.400
2015-06-14 16:48:00	1349654	150.744	29.043	0.027	27.389
2015-06-14 16:49:00	1349655	143.796	29.088	0.028	27.382
2015-06-14 16:50:00	1349656	125.362	28.989	0.030	27.394
2015-06-14 16:51:00	1349657	104.250	28.753	0.026	27.383
2015-06-14 16:52:00	1349658	98.572	28.609	0.026	27.379
2015-06-14 16:53:00	1349659	103.629	28.443	0.026	27.362
2015-06-14 16:54:00	1349660	117.446	28.434	0.026	27.363
2015-06-14 16:55:00	1349661	123.510	28.518	0.027	27.353
2015-06-14 16:56:00	1349662	126.468	28.535	0.026	27.351
2015-06-14 16:57:00	1349663	129.401	28.538	0.027	27.355
2015-06-14 16:58:00	1349664	128.127	28.622	0.026	27.368
2015-06-14 16:59:00	1349665	130.547	28.604	0.028	27.371
2015-06-14 17:00:00	1349666	137.768	28.554	0.026	27.362
2015-06-14 17:01:00	1349667	142.154	28.455	0.027	27.338
2015-06-14 17:02:00	1349668	144.823	28.483	0.027	27.323
2015-06-14 17:03:00	1349669	148.129	28.485	0.028	27.312
2015-06-14 17:04:00	1349670	148.905	28.494	0.027	27.311
2015-06-14 17:05:00	1349671	146.594	28.593	0.028	27.316
2015-06-14 17:06:00	1349672	142.221	28.579	0.026	27.311
2015-06-14 17:07:00	1349673	134.825	28.427	0.027	27.290
2015-06-14 17:08:00	1349674	125.128	28.279	0.027	27.266
2015-06-14 17:09:00	1349675	128.414	28.207	0.025	27.247
2015-06-14 17:10:00	1349676	136.053	28.292	0.028	27.252
2015-06-14 17:11:00	1349677	136.791	28.428	0.026	27.259
2015-06-14 17:12:00	1349678	134.337	28.497	0.034	27.266
2015-06-14 17:13:00	1349679	133.423	28.429	0.033	27.250
2015-06-14 17:14:00	1349680	131.752	28.403	0.028	27.237
2015-06-14 17:15:00	1349681	126.353	28.446	0.022	27.245
2015-06-14 17:16:00	1349682	119.455	28.323	0.028	27.237
2015-06-14 17:17:00	1349683	115.043	28.209	0.022	27.241
2015-06-14 17:18:00	1349684	109.966	28.120	0.027	27.235
2015-06-14 17:19:00	1349685	101.295	28.070	0.025	27.240
2015-06-14 17:20:00	1349686	91.887	28.026	0.027	27.237
2015-06-14 17:21:00	1349687	89.174	27.889	0.029	27.240
2015-06-14 17:22:00	1349688	85.383	27.832	0.026	27.231
2015-06-14 17:23:00	1349689	86.128	27.672	0.025	27.206
2015-06-14 17:24:00	1349690	89.079	27.591	0.028	27.197
2015-06-14 17:25:00	1349691	90.736	27.510	0.026	27.176
2015-06-14 17:26:00	1349692	93.807	27.439	0.028	27.164
2015-06-14 17:27:00	1349693	95.363	27.470	0.025	27.164
2015-06-14 17:28:00	1349694	94.646	27.460	0.026	27.146
2015-06-14 17:29:00	1349695	90.342	27.444	0.028	27.137
2015-06-14 17:30:00	1349696	83.936	27.483	0.026	27.136
2015-06-14 17:31:00	1349697	82.369	27.455	0.026	27.145
2015-06-14 17:32:00	1349698	80.528	27.419	0.028	27.143
2015-06-14 17:33:00	1349699	77.385	27.316	0.028	27.126
2015-06-14 17:34:00	1349700	75.073	27.246	0.026	27.105
2015-06-14 17:35:00	1349701	71.003	27.198	0.028	27.090
2015-06-14 17:36:00	1349702	70.607	27.102	0.025	27.072
2015-06-14 17:37:00	1349703	71.604	26.973	0.027	27.035
2015-06-14 17:38:00	1349704	70.170	26.851	0.024	26.996
2015-06-14 17:39:00	1349705	66.492	26.835	0.026	26.996
2015-06-14 17:40:00	1349706	58.311	26.785	0.027	26.977
2015-06-14 17:41:00	1349707	50.444	26.682	0.023	26.972
2015-06-14 17:42:00	1349708	47.740	26.585	0.026	26.944
2015-06-14 17:43:00	1349709	42.079	26.516	0.026	26.935
2015-06-14 17:44:00	1349710	39.088	26.458	0.025	26.924
2015-06-14 17:45:00	1349711	42.544	26.432	0.023	26.926
2015-06-14 17:46:00	1349712	45.092	26.401	0.020	26.928
2015-06-14 17:47:00	1349713	46.836	26.402	0.030	26.924
2015-06-14 17:48:00	1349714	47.527	26.390	0.027	26.935
2015-06-14 17:49:00	1349715	47.137	26.391	0.026	26.949
2015-06-14 17:50:00	1349716	46.872	26.405	0.019	26.943
2015-06-14 17:51:00	1349717	45.512	26.414	0.029	26.968
2015-06-14 17:52:00	1349718	44.327	26.383	0.024	26.980
2015-06-14 17:53:00	1349719	42.925	26.383	0.030	26.970
2015-06-14 17:54:00	1349720	41.450	26.382	0.025	26.979
2015-06-14 17:55:00	1349721	40.507	26.348	0.026	26.974
2015-06-14 17:56:00	1349722	40.344	26.322	0.024	26.972
2015-06-14 17:57:00	1349723	39.626	26.310	0.026	26.975
2015-06-14 17:58:00	1349724	38.981	26.305	0.023	26.983
2015-06-14 17:59:00	1349725	38.391	26.284	0.024	26.971
2015-06-14 18:00:00	1349726	37.756	26.237	0.024	26.939
2015-06-14 18:01:00	1349727	37.212	26.188	0.025	26.910
2015-06-14 18:02:00	1349728	36.610	26.142	0.027	26.891
2015-06-14 18:03:00	1349729	36.171	26.115	0.021	26.888
2015-06-14 18:04:00	1349730	35.478	26.085	0.029	26.873
2015-06-14 18:05:00	1349731	34.948	26.060	0.024	26.878
2015-06-14 18:06:00	1349732	34.468	26.057	0.028	26.892
2015-06-14 18:07:00	1349733	34.205	26.063	0.025	26.901
2015-06-14 18:08:00	1349734	33.947	26.032	0.028	26.888
2015-06-14 18:09:00	1349735	33.651	25.983	0.028	26.882
2015-06-14 18:10:00	1349736	33.276	25.963	0.026	26.876
2015-06-14 18:11:00	1349737	33.016	25.947	0.027	26.870
2015-06-14 18:12:00	1349738	32.745	25.948	0.026	26.871
2015-06-14 18:13:00	1349739	31.749	25.921	0.027	26.861
2015-06-14 18:14:00	1349740	30.578	25.905	0.025	26.850
2015-06-14 18:15:00	1349741	31.406	25.889	0.026	26.851
2015-06-14 18:16:00	1349742	31.945	25.878	0.025	26.844
2015-06-14 18:17:00	1349743	30.882	25.876	0.025	26.853
2015-06-14 18:18:00	1349744	29.612	25.882	0.025	26.851
2015-06-14 18:19:00	1349745	29.829	25.874	0.025	26.852
2015-06-14 18:20:00	1349746	29.247	25.873	0.025	26.851
2015-06-14 18:21:00	1349747	28.191	25.871	0.026	26.858
2015-06-14 18:22:00	1349748	26.924	25.860	0.026	26.859
2015-06-14 18:23:00	1349749	25.018	25.846	0.026	26.860
2015-06-14 18:24:00	1349750	23.654	25.831	0.028	26.867
2015-06-14 18:25:00	1349751	22.174	25.820	0.023	26.875
2015-06-14 18:26:00	1349752	20.488	25.801	0.026	26.883
2015-06-14 18:27:00	1349753	18.989	25.781	0.026	26.892
2015-06-14 18:28:00	1349754	17.584	25.757	0.025	26.909
2015-06-14 18:29:00	1349755	16.351	25.729	0.022	26.918
2015-06-14 18:30:00	1349756	15.218	25.699	0.023	26.920
2015-06-14 18:31:00	1349757	14.180	25.662	0.025	26.905
2015-06-14 18:32:00	1349758	13.332	25.627	0.025	26.887
2015-06-14 18:33:00	1349759	12.534	25.583	0.027	26.875
2015-06-14 18:34:00	1349760	11.845	25.538	0.025	26.866
2015-06-14 18:35:00	1349761	11.273	25.505	0.026	26.862
2015-06-14 18:36:00	1349762	10.818	25.477	0.023	26.851
2015-06-14 18:37:00	1349763	10.334	25.456	0.023	26.830
2015-06-14 18:38:00	1349764	9.812	25.453	0.024	26.815
2015-06-14 18:39:00	1349765	9.425	25.444	0.023	26.810
2015-06-14 18:40:00	1349766	9.008	25.429	0.025	26.800
2015-06-14 18:41:00	1349767	8.652	25.416	0.025	26.790
2015-06-14 18:42:00	1349768	8.255	25.398	0.026	26.785
2015-06-14 18:43:00	1349769	7.922	25.383	0.025	26.787
2015-06-14 18:44:00	1349770	7.521	25.359	0.026	26.794
2015-06-14 18:45:00	1349771	7.180	25.336	0.025	26.791
2015-06-14 18:46:00	1349772	6.780	25.322	0.026	26.795
2015-06-14 18:47:00	1349773	6.346	25.321	0.028	26.800
2015-06-14 18:48:00	1349774	5.990	25.301	0.026	26.817
2015-06-14 18:49:00	1349775	5.670	25.297	0.025	26.812
2015-06-14 18:50:00	1349776	5.494	25.302	0.020	26.781
2015-06-14 18:51:00	1349777	5.011	25.302	0.028	26.781
2015-06-14 18:52:00	1349778	4.809	25.325	0.020	26.781
2015-06-14 18:53:00	1349779	4.390	25.340	0.026	26.790
2015-06-14 18:54:00	1349780	4.072	25.332	0.026	26.796
2015-06-14 18:55:00	1349781	3.758	25.325	0.025	26.802
2015-06-14 18:56:00	1349782	3.474	25.315	0.023	26.814
2015-06-14 18:57:00	1349783	3.222	25.302	0.024	26.823
2015-06-14 18:58:00	1349784	3.058	25.290	0.024	26.835
2015-06-14 18:59:00	1349785	2.730	25.292	0.024	26.835
2015-06-14 19:00:00	1349786	2.536	25.306	0.021	26.833
2015-06-14 19:01:00	1349787	2.270	25.319	0.024	26.840
2015-06-14 19:02:00	1349788	2.017	25.317	0.024	26.851
2015-06-14 19:03:00	1349789	1.794	25.297	0.025	26.867
2015-06-14 19:04:00	1349790	1.580	25.302	0.026	26.873
2015-06-14 19:05:00	1349791	1.364	25.305	0.025	26.876
2015-06-14 19:06:00	1349792	1.148	25.302	0.027	26.889
2015-06-14 19:07:00	1349793	0.954	25.298	0.024	26.899
2015-06-14 19:08:00	1349794	0.841	25.306	0.024	26.904
2015-06-14 19:09:00	1349795	0.740	25.312	0.025	26.909
2015-06-14 19:10:00	1349796	0.720	25.312	0.025	26.919
2015-06-14 19:11:00	1349797	0.721	25.317	0.025	26.925
2015-06-14 19:12:00	1349798	0.603	25.315	0.025	26.932
2015-06-14 19:13:00	1349799	0.389	25.324	0.026	26.934
2015-06-14 19:14:00	1349800	0.262	25.339	0.026	26.930
2015-06-14 19:15:00	1349801	0.179	25.331	0.026	26.936
2015-06-14 19:16:00	1349802	0.109	25.321	0.026	26.934
2015-06-14 19:17:00	1349803	0.082	25.313	0.025	26.932
2015-06-14 19:18:00	1349804	0.040	25.330	0.026	26.931
2015-06-14 19:19:00	1349805	0.006	25.320	0.026	26.935
2015-06-14 19:20:00	1349806	-0.003	25.308	0.025	26.933
2015-06-14 19:21:00	1349807	-0.060	25.297	0.026	26.945
2015-06-14 19:22:00	1349808	-0.095	25.298	0.025	26.941
2015-06-14 19:23:00	1349809	-0.145	25.290	0.030	26.944
2015-06-14 19:24:00	1349810	-0.144	25.275	0.029	26.952
2015-06-14 19:25:00	1349811	-0.158	25.275	0.026	26.960
2015-06-14 19:26:00	1349812	-0.121	25.297	0.025	26.958
2015-06-14 19:27:00	1349813	-0.133	25.294	0.023	26.969
2015-06-14 19:28:00	1349814	-0.170	25.311	0.027	26.965
2015-06-14 19:29:00	1349815	-0.185	25.318	0.025	26.973
2015-06-14 19:30:00	1349816	-0.158	25.321	0.025	26.967
2015-06-14 19:31:00	1349817	-0.188	25.326	0.025	26.973
2015-06-14 19:32:00	1349818	-0.163	25.340	0.024	26.976
2015-06-14 19:33:00	1349819	-0.173	25.347	0.023	26.975
2015-06-14 19:34:00	1349820	-0.171	25.354	0.025	26.993
2015-06-14 19:35:00	1349821	-0.157	25.383	0.024	26.978
2015-06-14 19:36:00	1349822	-0.160	25.369	0.024	26.996
2015-06-14 19:37:00	1349823	-0.171	25.379	0.025	26.982
2015-06-14 19:38:00	1349824	-0.182	25.364	0.026	27.006
2015-06-14 19:39:00	1349825	-0.203	25.402	0.026	26.987
2015-06-14 19:40:00	1349826	-0.180	25.405	0.026	26.996
2015-06-14 19:41:00	1349827	-0.164	25.379	0.028	27.003
2015-06-14 19:42:00	1349828	-0.211	25.353	0.027	27.008
2015-06-14 19:43:00	1349829	-0.179	25.335	0.025	27.012
2015-06-14 19:44:00	1349830	-0.171	25.329	0.025	27.016
2015-06-14 19:45:00	1349831	-0.139	25.324	0.022	27.020
2015-06-14 19:46:00	1349832	-0.196	25.321	0.027	27.017
2015-06-14 19:47:00	1349833	-0.195	25.320	0.028	27.012
2015-06-14 19:48:00	1349834	-0.091	25.336	0.022	27.012
2015-06-14 19:49:00	1349835	-0.145	25.362	0.025	26.999
2015-06-14 19:50:00	1349836	-0.149	25.359	0.023	26.997
2015-06-14 19:51:00	1349837	-0.180	25.357	0.026	26.985
2015-06-14 19:52:00	1349838	-0.173	25.358	0.025	26.986
2015-06-14 19:53:00	1349839	-0.165	25.365	0.024	26.989
2015-06-14 19:54:00	1349840	-0.172	25.366	0.024	26.981
2015-06-14 19:55:00	1349841	-0.168	25.360	0.026	26.984
2015-06-14 19:56:00	1349842	-0.177	25.322	0.026	26.996
2015-06-14 19:57:00	1349843	-0.177	25.347	0.025	26.978
2015-06-14 19:58:00	1349844	-0.192	25.362	0.025	26.991
2015-06-14 19:59:00	1349845	-0.178	25.361	0.025	26.978
2015-06-14 20:00:00	1349846	-0.277	25.352	0.033	26.987
2015-06-14 20:01:00	1349847	-0.162	25.356	0.024	26.987
2015-06-14 20:02:00	1349848	-0.059	25.363	0.018	26.987
2015-06-14 20:03:00	1349849	-0.143	25.345	0.023	26.992
2015-06-14 20:04:00	1349850	-0.192	25.327	0.025	26.998
2015-06-14 20:05:00	1349851	-0.163	25.328	0.023	27.003
2015-06-14 20:06:00	1349852	-0.178	25.344	0.024	26.994
2015-06-14 20:07:00	1349853	-0.179	25.345	0.025	27.011
2015-06-14 20:08:00	1349854	-0.175	25.344	0.024	27.008
2015-06-14 20:09:00	1349855	-0.184	25.347	0.025	27.005
2015-06-14 20:10:00	1349856	-0.179	25.352	0.025	27.006
2015-06-14 20:11:00	1349857	-0.185	25.334	0.024	27.011
2015-06-14 20:12:00	1349858	-0.153	25.318	0.024	27.013
2015-06-14 20:13:00	1349859	-0.200	25.334	0.026	27.006
2015-06-14 20:14:00	1349860	-0.185	25.326	0.025	27.017
2015-06-14 20:15:00	1349861	-0.169	25.319	0.023	27.024
2015-06-14 20:16:00	1349862	-0.176	25.316	0.026	27.020
2015-06-14 20:17:00	1349863	-0.140	25.306	0.024	27.030
2015-06-14 20:18:00	1349864	-0.197	25.318	0.028	27.018
2015-06-14 20:19:00	1349865	-0.069	25.337	0.018	27.024
2015-06-14 20:20:00	1349866	-0.198	25.379	0.030	26.998
2015-06-14 20:21:00	1349867	-0.241	25.419	0.032	27.011
2015-06-14 20:22:00	1349868	-0.149	25.433	0.024	27.008
2015-06-14 20:23:00	1349869	-0.169	25.432	0.024	27.031
2015-06-14 20:24:00	1349870	-0.154	25.431	0.024	27.029
2015-06-14 20:25:00	1349871	-0.167	25.422	0.024	27.051
2015-06-14 20:26:00	1349872	-0.166	25.428	0.024	27.046
2015-06-14 20:27:00	1349873	-0.155	25.437	0.025	27.057
2015-06-14 20:28:00	1349874	-0.179	25.443	0.025	27.061
2015-06-14 20:29:00	1349875	-0.177	25.428	0.026	27.074
2015-06-14 20:30:00	1349876	-0.174	25.398	0.024	27.092
2015-06-14 20:31:00	1349877	-0.177	25.381	0.026	27.084
2015-06-14 20:32:00	1349878	-0.177	25.370	0.026	27.099
2015-06-14 20:33:00	1349879	-0.173	25.370	0.025	27.085
2015-06-14 20:34:00	1349880	-0.153	25.355	0.024	27.099
2015-06-14 20:35:00	1349881	-0.159	25.342	0.025	27.100
2015-06-14 20:36:00	1349882	-0.154	25.322	0.023	27.099
2015-06-14 20:37:00	1349883	-0.152	25.302	0.022	27.109
2015-06-14 20:38:00	1349884	-0.185	25.313	0.026	27.093
2015-06-14 20:39:00	1349885	-0.191	25.313	0.025	27.090
2015-06-14 20:40:00	1349886	-0.170	25.310	0.025	27.096
2015-06-14 20:41:00	1349887	-0.170	25.294	0.026	27.101
2015-06-14 20:42:00	1349888	-0.188	25.324	0.026	27.114
2015-06-14 20:43:00	1349889	-0.172	25.381	0.024	27.121
2015-06-14 20:44:00	1349890	-0.206	25.385	0.028	27.123
2015-06-14 20:45:00	1349891	-0.101	25.411	0.022	27.129
2015-06-14 20:46:00	1349892	-0.125	25.417	0.019	27.131
2015-06-14 20:47:00	1349893	-0.132	25.403	0.024	27.131
2015-06-14 20:48:00	1349894	-0.229	25.410	0.028	27.130
2015-06-14 20:49:00	1349895	-0.204	25.392	0.027	27.126
2015-06-14 20:50:00	1349896	-0.186	25.386	0.024	27.124
2015-06-14 20:51:00	1349897	-0.283	25.389	0.028	27.120
