Tm	Rec_ID	AvgTamb	AvgHamb	AvgGSi00	AvgTSi00	AvgSPN1_G	AvgSPN1_D	AvgWind_S	AvgWind_D	AvgAir_P	AvgTmod
2015-06-14 20:02:00	157589	26.870	87.421	-0.417	25.895	3.887	3.522	0.944	152.771	1002.937	25.864
2015-06-14 20:03:00	157590	26.861	87.564	-0.404	25.896	3.950	3.580	0.907	156.783	1002.935	25.850
2015-06-14 20:04:00	157591	26.855	87.722	-0.357	25.904	3.839	3.574	1.250	123.046	1002.939	25.853
2015-06-14 20:05:00	157592	26.863	87.884	-0.440	25.956	3.737	3.440	1.907	125.615	1002.935	25.887
2015-06-14 20:06:00	157593	26.876	87.931	-0.516	25.994	3.453	3.379	1.203	162.975	1002.928	25.920
2015-06-14 20:07:00	157594	26.880	87.914	-0.556	25.992	3.478	3.501	1.317	161.722	1002.970	25.931
2015-06-14 20:08:00	157595	26.881	87.952	-0.371	26.001	3.629	3.553	0.624	151.710	1002.962	25.944
2015-06-14 20:09:00	157596	26.882	87.973	-0.409	25.978	3.773	3.588	0.628	177.227	1002.948	25.935
2015-06-14 20:10:00	157597	26.884	88.105	-0.327	25.969	3.716	3.483	0.560	102.517	1002.950	25.930
2015-06-14 20:11:00	157598	26.894	88.094	-0.574	25.959	3.888	3.565	0.183	133.627	1002.949	25.932
2015-06-14 20:12:00	157599	26.894	88.066	-0.363	25.942	3.835	3.585	0.491	196.868	1002.997	25.922
2015-06-14 20:13:00	157600	26.892	88.078	-0.335	25.930	3.943	3.907	1.069	182.978	1003.002	25.906
2015-06-14 20:14:00	157601	26.889	88.213	-0.385	25.939	3.736	3.574	0.722	158.112	1002.967	25.899
2015-06-14 20:15:00	157602	26.885	88.307	-0.315	25.941	3.821	3.707	1.379	164.621	1003.024	25.915
2015-06-14 20:16:00	157603	26.879	88.418	-0.428	25.952	3.891	3.676	1.454	161.308	1003.038	25.921
2015-06-14 20:17:00	157604	26.869	88.490	-0.339	25.952	3.973	3.679	1.476	159.807	1003.015	25.913
2015-06-14 20:18:00	157605	26.863	88.636	-0.491	25.965	3.808	3.678	1.550	106.339	1003.033	25.928
2015-06-14 20:19:00	157606	26.871	88.584	-0.583	26.012	3.533	3.562	1.435	152.599	1003.033	25.968
2015-06-14 20:20:00	157607	26.873	88.536	-0.456	26.010	3.819	3.510	0.847	182.167	1003.056	25.971
2015-06-14 20:21:00	157608	26.886	88.446	-0.397	26.011	3.601	3.584	0.286	148.197	1003.083	25.994
2015-06-14 20:22:00	157609	26.897	88.474	-0.557	25.989	3.718	3.547	0.885	179.981	1003.106	25.971
2015-06-14 20:23:00	157610	26.894	88.502	-0.395	25.971	3.865	3.857	1.501	163.531	1003.119	25.949
2015-06-14 20:24:00	157611	26.886	88.588	-0.499	25.979	4.026	3.582	1.775	165.079	1003.125	25.943
2015-06-14 20:25:00	157612	26.879	88.676	-0.265	25.970	3.798	3.718	0.923	201.407	1003.172	25.936
2015-06-14 20:26:00	157613	26.875	88.704	-0.364	25.941	4.037	3.743	0.469	170.558	1003.224	25.926
2015-06-14 20:27:00	157614	26.870	88.618	-0.394	25.923	4.179	3.931	0.937	177.383	1003.185	25.915
2015-06-14 20:28:00	157615	26.868	88.511	-0.385	25.925	4.003	3.654	0.962	175.351	1003.216	25.910
2015-06-14 20:29:00	157616	26.869	88.374	-0.331	25.926	3.949	3.637	0.775	196.646	1003.215	25.923
2015-06-14 20:30:00	157617	26.874	88.309	-0.562	25.909	4.021	3.648	0.212	183.174	1003.273	25.922
2015-06-14 20:31:00	157618	26.881	88.506	-0.529	25.891	3.985	3.913	0.577	135.065	1003.297	25.902
2015-06-14 20:32:00	157619	26.884	88.544	-0.301	25.896	3.987	3.799	0.106	192.677	1003.309	25.888
2015-06-14 20:33:00	157620	26.888	88.234	-0.290	25.884	3.794	3.659	0.003	138.574	1003.336	25.872
2015-06-14 20:34:00	157621	26.899	88.143	-0.501	25.866	4.146	3.740	0.916	201.912	1003.366	25.858
2015-06-14 20:35:00	157622	26.903	88.129	-0.473	25.855	3.986	3.743	0.742	153.090	1003.361	25.845
2015-06-14 20:36:00	157623	26.898	88.111	-0.483	25.862	3.882	3.648	1.768	172.142	1003.404	25.840
2015-06-14 20:37:00	157624	26.888	88.107	-0.299	25.889	3.853	3.611	1.890	155.590	1003.365	25.840
2015-06-14 20:38:00	157625	26.877	88.079	-0.327	25.913	3.687	3.509	0.663	130.908	1003.385	25.847
2015-06-14 20:39:00	157626	26.880	88.193	-0.209	25.920	3.699	3.582	0.817	149.884	1003.381	25.862
2015-06-14 20:40:00	157627	26.882	88.108	-0.478	25.900	3.915	3.750	0.221	187.459	1003.416	25.853
2015-06-14 20:41:00	157628	26.881	87.987	-0.424	25.891	3.831	3.567	1.227	182.377	1003.382	25.842
2015-06-14 20:42:00	157629	26.875	87.699	-0.499	25.903	3.768	3.502	0.718	157.562	1003.389	25.848
2015-06-14 20:43:00	157630	26.873	87.748	-0.547	25.917	3.918	3.624	1.373	148.277	1003.427	25.850
2015-06-14 20:44:00	157631	26.875	87.537	-0.483	25.948	3.588	3.461	0.811	130.675	1003.411	25.866
2015-06-14 20:45:00	157632	26.884	87.514	-0.410	25.966	3.523	3.424	1.630	185.696	1003.400	25.895
2015-06-14 20:46:00	157633	26.886	87.125	-0.456	25.994	3.557	3.497	2.002	136.023	1003.377	25.917
2015-06-14 20:47:00	157634	26.889	86.843	-0.526	26.033	3.625	3.417	2.060	154.451	1003.386	25.938
2015-06-14 20:48:00	157635	26.892	86.828	-0.388	26.049	3.499	3.431	1.099	145.943	1003.442	25.953
2015-06-14 20:49:00	157636	26.899	86.867	-0.298	26.041	3.653	3.589	0.510	160.213	1003.373	25.964
2015-06-14 20:50:00	157637	26.903	86.947	-0.473	26.017	3.726	3.513	0.551	201.997	1003.428	25.952
2015-06-14 20:51:00	157638	26.905	86.915	-0.250	25.988	3.775	3.649	0.625	237.621	1003.451	25.935
2015-06-14 20:52:00	157639	26.909	86.564	-0.497	25.995	3.832	3.577	1.682	176.130	1003.387	25.940
2015-06-14 20:53:00	157640	26.906	86.296	-0.404	26.002	3.763	3.651	1.069	196.412	1003.481	25.942
2015-06-14 20:54:00	157641	26.912	86.386	-0.493	25.998	3.660	3.550	0.330	181.081	1003.453	25.950
2015-06-14 20:55:00	157642	26.919	86.483	-0.467	25.989	3.520	3.601	0.750	198.477	1003.490	25.944
2015-06-14 20:56:00	157643	26.916	86.342	-0.371	25.969	3.914	3.608	0.517	177.711	1003.450	25.926
2015-06-14 20:57:00	157644	26.911	86.267	-0.451	25.958	3.960	3.742	0.910	187.593	1003.541	25.916
2015-06-14 20:58:00	157645	26.904	86.099	-0.322	25.953	4.161	3.693	0.433	142.047	1003.518	25.918
2015-06-14 20:59:00	157646	26.908	86.113	-0.279	25.948	3.967	3.784	1.126	157.103	1003.510	25.911
2015-06-14 21:00:00	157647	26.910	86.123	-0.383	25.946	3.868	3.642	0.605	178.243	1003.585	25.900
2015-06-14 21:01:00	157648	26.908	86.024	-0.442	25.923	3.742	3.588	0.643	189.784	1003.589	25.881
2015-06-14 21:02:00	157649	26.905	85.933	-0.596	25.906	3.891	3.899	0.503	166.769	1003.594	25.870
2015-06-14 21:03:00	157650	26.908	85.797	-0.264	25.914	3.977	3.740	0.377	149.103	1003.580	25.869
2015-06-14 21:04:00	157651	26.918	85.829	-0.480	25.917	3.891	3.680	0.560	145.694	1003.580	25.864
2015-06-14 21:05:00	157652	26.925	85.899	-0.261	25.927	3.808	3.604	1.076	127.132	1003.600	25.854
2015-06-14 21:06:00	157653	26.935	85.862	-0.493	25.961	3.864	3.698	1.279	173.829	1003.582	25.861
2015-06-14 21:07:00	157654	26.933	85.781	-0.277	25.942	3.695	3.445	0.921	178.262	1003.637	25.854
2015-06-14 21:08:00	157655	26.930	85.672	-0.475	25.939	3.885	3.585	0.954	160.871	1003.617	25.860
2015-06-14 21:09:00	157656	26.934	85.715	-0.413	25.948	3.681	3.560	0.754	168.372	1003.650	25.859
2015-06-14 21:10:00	157657	26.940	85.606	-0.095	25.933	3.830	3.590	0.481	179.322	1003.648	25.855
2015-06-14 21:11:00	157658	26.941	85.477	-0.485	25.922	4.043	3.703	0.221	170.897	1003.676	25.856
2015-06-14 21:12:00	157659	26.945	85.525	-0.490	25.900	4.092	3.878	0.535	190.724	1003.694	25.848
2015-06-14 21:13:00	157660	26.945	85.573	-0.433	25.876	3.905	3.685	0.080	137.219	1003.717	25.832
2015-06-14 21:14:00	157661	26.948	85.632	-0.520	25.875	4.166	3.659	0.076	144.257	1003.740	25.818
2015-06-14 21:15:00	157662	26.952	85.665	-0.482	25.861	3.924	3.621	0.395	196.191	1003.739	25.803
2015-06-14 21:16:00	157663	26.948	85.581	-0.421	25.857	3.955	3.652	0.364	232.317	1003.770	25.792
2015-06-14 21:17:00	157664	26.944	85.534	-0.216	25.842	3.886	3.662	0.032	204.540	1003.758	25.781
2015-06-14 21:18:00	157665	26.940	85.571	-0.533	25.829	3.874	3.614	0.330	186.250	1003.775	25.764
2015-06-14 21:19:00	157666	26.934	85.601	-0.414	25.817	3.802	3.776	0.577	186.836	1003.794	25.755
2015-06-14 21:20:00	157667	26.931	85.600	-0.498	25.818	3.784	3.628	0.377	169.284	1003.771	25.755
2015-06-14 21:21:00	157668	26.934	85.666	-0.561	25.829	3.798	3.798	0.798	161.155	1003.822	25.752
2015-06-14 21:22:00	157669	26.931	85.753	-0.617	25.852	3.947	3.714	1.198	172.910	1003.798	25.751
2015-06-14 21:23:00	157670	26.927	85.854	-0.509	25.870	3.652	3.595	1.254	186.030	1003.867	25.770
2015-06-14 21:24:00	157671	26.928	85.972	-0.369	25.875	3.869	3.465	0.605	148.872	1003.853	25.793
2015-06-14 21:25:00	157672	26.936	85.986	-0.547	25.895	3.646	3.687	0.900	125.841	1003.836	25.811
2015-06-14 21:26:00	157673	26.946	85.859	-0.525	25.954	3.530	3.487	1.927	149.848	1003.855	25.824
2015-06-14 21:27:00	157674	26.969	85.943	-0.685	26.027	3.409	3.343	1.545	128.812	1003.868	25.862
2015-06-14 21:28:00	157675	26.998	85.836	-0.497	26.076	3.297	3.416	0.957	141.141	1003.899	25.913
2015-06-14 21:29:00	157676	27.010	85.730	-0.181	26.090	3.332	3.433	0.462	144.292	1003.909	25.926
2015-06-14 21:30:00	157677	27.016	85.697	-0.415	26.083	3.579	3.596	0.299	161.135	1003.824	25.934
2015-06-14 21:31:00	157678	27.023	85.772	-0.332	26.073	3.654	3.465	0.223	220.375	1003.929	25.934
2015-06-14 21:32:00	157679	27.027	85.702	-0.510	26.058	3.494	3.488	0.350	165.575	1003.939	25.927
2015-06-14 21:33:00	157680	27.024	85.709	-0.348	26.053	3.638	3.517	0.431	174.830	1003.945	25.920
2015-06-14 21:34:00	157681	27.026	85.836	-0.489	26.048	3.621	3.416	0.785	150.390	1003.972	25.909
2015-06-14 21:35:00	157682	27.029	86.015	-0.357	26.077	3.731	3.586	2.355	150.644	1003.977	25.927
2015-06-14 21:36:00	157683	27.026	86.048	-0.320	26.118	3.436	3.446	1.557	178.291	1004.021	25.963
2015-06-14 21:37:00	157684	27.022	85.713	-0.414	26.135	3.249	3.438	1.098	230.489	1004.024	26.007
2015-06-14 21:38:00	157685	27.031	85.780	-0.499	26.141	3.504	3.393	1.069	168.531	1004.060	26.035
2015-06-14 21:39:00	157686	27.041	86.029	-0.305	26.163	3.468	3.329	1.917	146.988	1004.038	26.048
2015-06-14 21:40:00	157687	27.046	86.038	-0.305	26.193	3.392	3.375	1.200	153.225	1004.065	26.073
2015-06-14 21:41:00	157688	27.054	85.933	-0.308	26.211	3.464	3.269	1.748	162.498	1004.046	26.088
2015-06-14 21:42:00	157689	27.059	85.837	-0.354	26.214	3.501	3.477	1.191	173.896	1004.093	26.105
2015-06-14 21:43:00	157690	27.065	85.572	-0.540	26.203	3.490	3.465	1.068	187.802	1004.099	26.113
2015-06-14 21:44:00	157691	27.069	85.507	-0.554	26.202	3.511	3.612	0.786	142.473	1004.138	26.119
2015-06-14 21:45:00	157692	27.066	85.640	-0.228	26.188	3.836	3.596	0.657	164.248	1004.126	26.108
2015-06-14 21:46:00	157693	27.063	85.682	-0.295	26.170	3.806	3.647	0.420	202.644	1004.187	26.097
2015-06-14 21:47:00	157694	27.063	85.650	-0.364	26.144	3.794	3.593	0.094	179.824	1004.195	26.080
2015-06-14 21:48:00	157695	27.065	85.743	-0.307	26.129	4.065	3.684	0.404	160.359	1004.211	26.067
2015-06-14 21:49:00	157696	27.063	85.729	-0.426	26.117	3.818	3.768	0.458	166.935	1004.226	26.049
2015-06-14 21:50:00	157697	27.061	85.813	-0.706	26.108	4.061	3.764	0.648	146.262	1004.216	26.026
2015-06-14 21:51:00	157698	27.067	85.857	-0.300	26.096	4.086	3.684	0.577	185.951	1004.288	26.017
2015-06-14 21:52:00	157699	27.065	85.911	-0.192	26.075	3.975	3.825	0.540	214.022	1004.297	25.997
2015-06-14 21:53:00	157700	27.063	85.957	-0.326	26.063	4.127	3.661	0.397	211.427	1004.335	25.989
2015-06-14 21:54:00	157701	27.060	85.854	-0.267	26.045	4.093	3.889	0.092	125.428	1004.342	25.977
2015-06-14 21:55:00	157702	27.061	85.895	-0.522	26.036	4.043	3.710	0.707	176.483	1004.408	25.965
2015-06-14 21:56:00	157703	27.056	85.936	-0.357	26.026	4.090	3.782	0.239	173.662	1004.396	25.950
2015-06-14 21:57:00	157704	27.051	85.938	-0.499	25.994	4.094	3.900	0.102	224.149	1004.409	25.932
2015-06-14 21:58:00	157705	27.047	85.895	-0.315	25.978	3.962	3.811	0.031	205.596	1004.451	25.916
2015-06-14 21:59:00	157706	27.049	85.926	-0.375	25.971	4.185	3.851	0.068	186.469	1004.447	25.904
2015-06-14 22:00:00	157707	27.050	85.877	-0.416	25.966	4.094	3.782	0.496	241.869	1004.481	25.893
2015-06-14 22:01:00	157708	27.055	86.076	-0.443	25.972	3.942	3.876	0.591	251.974	1004.472	25.893
2015-06-14 22:02:00	157709	27.061	86.112	-0.350	25.978	3.991	3.555	0.582	237.597	1004.534	25.893
2015-06-14 22:03:00	157710	27.065	86.266	-0.383	25.967	3.943	3.801	0.082	254.651	1004.515	25.878
2015-06-14 22:04:00	157711	27.064	86.261	-0.493	25.949	3.796	3.714	0.094	187.776	1004.519	25.856
2015-06-14 22:05:00	157712	27.061	86.163	-0.324	25.938	4.221	3.857	-0.019	177.590	1004.518	25.841
2015-06-14 22:06:00	157713	27.057	86.194	-0.360	25.911	4.250	3.992	-0.021	253.732	1004.557	25.820
2015-06-14 22:07:00	157714	27.051	86.313	-0.509	25.883	4.145	3.979	0.045	245.128	1004.599	25.797
2015-06-14 22:08:00	157715	27.043	86.188	-0.517	25.873	4.140	3.936	0.435	230.405	1004.570	25.781
2015-06-14 22:09:00	157716	27.037	86.336	-0.167	25.875	4.137	3.917	0.092	244.267	1004.580	25.778
2015-06-14 22:10:00	157717	27.033	86.374	-0.406	25.865	4.182	3.795	-0.006	252.563	1004.614	25.768
2015-06-14 22:11:00	157718	27.034	86.352	-0.305	25.865	4.083	3.942	-0.002	85.143	1004.628	25.768
2015-06-14 22:12:00	157719	27.038	86.240	-0.498	25.879	3.713	3.515	-0.037	175.840	1004.640	25.780
2015-06-14 22:13:00	157720	27.044	86.388	-0.441	25.882	3.963	3.677	0.297	219.281	1004.619	25.781
2015-06-14 22:14:00	157721	27.042	86.388	-0.290	25.888	3.785	3.654	0.449	244.520	1004.630	25.779
2015-06-14 22:15:00	157722	27.033	86.296	-0.610	25.884	3.939	3.824	0.421	229.232	1004.628	25.774
2015-06-14 22:16:00	157723	27.024	86.275	-0.291	25.864	4.059	3.625	0.254	229.241	1004.623	25.757
2015-06-14 22:17:00	157724	27.018	86.464	-0.377	25.834	4.006	3.774	0.090	240.470	1004.635	25.734
2015-06-14 22:18:00	157725	27.014	86.704	-0.419	25.809	4.083	3.850	0.148	267.172	1004.685	25.718
2015-06-14 22:19:00	157726	27.012	87.096	-0.491	25.795	4.240	3.874	0.430	264.227	1004.696	25.706
2015-06-14 22:20:00	157727	27.004	87.365	-0.260	25.786	4.143	3.838	0.452	269.301	1004.735	25.701
2015-06-14 22:21:00	157728	26.987	87.442	-0.438	25.783	4.149	4.033	0.288	261.397	1004.722	25.691
2015-06-14 22:22:00	157729	26.971	87.676	-0.537	25.766	4.149	3.911	0.241	257.458	1004.764	25.675
2015-06-14 22:23:00	157730	26.955	87.922	-0.455	25.745	4.293	4.011	0.418	241.997	1004.758	25.658
2015-06-14 22:24:00	157731	26.935	88.082	-0.506	25.734	4.307	4.006	0.504	258.653	1004.723	25.653
2015-06-14 22:25:00	157732	26.910	88.260	-0.391	25.727	4.207	4.074	0.547	259.668	1004.809	25.653
2015-06-14 22:26:00	157733	26.884	88.351	-0.477	25.719	4.289	4.082	0.667	268.700	1004.778	25.648
2015-06-14 22:27:00	157734	26.859	88.420	-0.416	25.714	4.265	4.041	0.627	265.509	1004.782	25.652
2015-06-14 22:28:00	157735	26.842	88.518	-0.168	25.704	4.037	3.696	0.463	252.008	1004.793	25.654
2015-06-14 22:29:00	157736	26.828	88.595	-0.407	25.689	4.289	3.787	0.490	242.339	1004.829	25.647
2015-06-14 22:30:00	157737	26.813	88.647	-0.091	25.674	4.029	3.769	0.510	259.937	1004.823	25.640
2015-06-14 22:31:00	157738	26.798	88.714	-0.307	25.669	4.488	4.068	0.748	255.168	1004.861	25.640
2015-06-14 22:32:00	157739	26.786	88.808	-0.281	25.666	4.153	4.002	0.605	247.759	1004.893	25.640
2015-06-14 22:33:00	157740	26.775	88.854	-0.449	25.653	4.185	3.674	0.313	240.668	1004.894	25.636
2015-06-14 22:34:00	157741	26.767	88.889	-0.473	25.646	4.148	3.894	0.212	234.157	1004.902	25.634
2015-06-14 22:35:00	157742	26.762	88.920	-0.309	25.639	4.158	3.836	0.172	243.606	1004.936	25.643
2015-06-14 22:36:00	157743	26.760	89.066	-0.379	25.641	4.166	3.904	0.518	244.556	1004.969	25.637
2015-06-14 22:37:00	157744	26.758	89.187	-0.333	25.656	4.198	3.779	0.170	253.290	1004.983	25.635
2015-06-14 22:38:00	157745	26.753	89.239	-0.062	25.654	3.969	3.829	0.237	245.982	1005.001	25.634
2015-06-14 22:39:00	157746	26.750	89.395	-0.405	25.648	4.060	3.757	0.189	248.546	1004.995	25.634
2015-06-14 22:40:00	157747	26.742	89.413	-0.458	25.637	4.317	3.777	0.114	244.952	1004.988	25.628
2015-06-14 22:41:00	157748	26.732	89.409	-0.549	25.626	4.105	3.768	-0.003	244.595	1005.069	25.628
2015-06-14 22:42:00	157749	26.725	89.519	-0.460	25.611	4.150	3.841	0.096	242.938	1005.051	25.617
2015-06-14 22:43:00	157750	26.718	89.581	-0.507	25.591	4.255	3.835	0.421	247.119	1005.074	25.600
2015-06-14 22:44:00	157751	26.710	89.698	-0.348	25.581	4.244	3.808	0.459	249.879	1005.075	25.596
2015-06-14 22:45:00	157752	26.701	89.694	-0.240	25.573	3.888	3.942	0.332	248.345	1005.109	25.594
2015-06-14 22:46:00	157753	26.691	89.740	-0.307	25.566	4.054	3.919	0.493	248.167	1005.120	25.590
2015-06-14 22:47:00	157754	26.682	89.793	-0.336	25.557	4.107	3.907	0.086	239.977	1005.129	25.590
2015-06-14 22:48:00	157755	26.674	89.814	-0.296	25.545	4.310	3.996	0.237	250.302	1005.156	25.592
2015-06-14 22:49:00	157756	26.666	89.853	-0.496	25.550	3.922	3.929	0.090	253.792	1005.129	25.600
2015-06-14 22:50:00	157757	26.661	89.831	-0.308	25.553	4.003	3.827	0.171	250.934	1005.131	25.609
2015-06-14 22:51:00	157758	26.659	89.898	-0.259	25.556	4.059	3.862	0.249	246.790	1005.164	25.600
2015-06-14 22:52:00	157759	26.658	89.931	-0.389	25.559	3.992	3.810	0.030	237.376	1005.160	25.589
2015-06-14 22:53:00	157760	26.654	89.939	-0.484	25.565	4.059	3.675	0.128	232.171	1005.185	25.585
2015-06-14 22:54:00	157761	26.650	89.967	-0.129	25.578	3.994	3.870	0.198	233.185	1005.149	25.592
2015-06-14 22:55:00	157762	26.644	89.985	-0.507	25.592	4.050	3.841	0.130	248.483	1005.219	25.596
2015-06-14 22:56:00	157763	26.640	89.995	-0.370	25.607	3.943	3.860	0.472	257.833	1005.208	25.612
2015-06-14 22:57:00	157764	26.643	90.105	-0.307	25.620	3.911	3.626	0.608	261.837	1005.222	25.626
2015-06-14 22:58:00	157765	26.644	90.008	-0.417	25.640	3.823	3.563	0.596	260.780	1005.248	25.642
2015-06-14 22:59:00	157766	26.651	90.025	-0.182	25.662	3.797	3.768	0.639	257.946	1005.246	25.659
2015-06-14 23:00:00	157767	26.659	89.970	-0.436	25.670	3.795	3.655	0.495	246.400	1005.229	25.669
2015-06-14 23:01:00	157768	26.661	89.879	-0.269	25.675	3.672	3.540	0.279	241.035	1005.280	25.679
2015-06-14 23:02:00	157769	26.666	89.955	-0.321	25.681	3.776	3.616	0.338	250.946	1005.241	25.682
2015-06-14 23:03:00	157770	26.675	89.983	-0.416	25.690	3.621	3.659	0.297	251.048	1005.248	25.685
2015-06-14 23:04:00	157771	26.678	89.903	-0.622	25.689	3.842	3.669	0.805	252.071	1005.237	25.680
2015-06-14 23:05:00	157772	26.681	89.968	-0.535	25.695	3.687	3.746	0.779	256.131	1005.245	25.688
2015-06-14 23:06:00	157773	26.683	89.758	-0.479	25.698	3.601	3.785	0.481	235.733	1005.221	25.693
2015-06-14 23:07:00	157774	26.683	89.856	-0.409	25.685	3.958	3.921	0.282	249.722	1005.241	25.684
2015-06-14 23:08:00	157775	26.690	90.097	-0.342	25.671	3.881	3.673	0.352	242.279	1005.216	25.675
2015-06-14 23:09:00	157776	26.696	90.346	-0.386	25.664	4.077	3.872	0.589	263.699	1005.244	25.672
2015-06-14 23:10:00	157777	26.700	90.587	-0.384	25.653	4.046	3.791	0.432	237.133	1005.242	25.668
2015-06-14 23:11:00	157778	26.696	90.585	-0.234	25.632	4.077	3.936	0.144	235.069	1005.259	25.654
2015-06-14 23:12:00	157779	26.683	90.504	-0.432	25.614	4.071	3.771	0.197	218.842	1005.273	25.643
2015-06-14 23:13:00	157780	26.672	90.571	-0.549	25.591	4.227	3.946	0.257	233.494	1005.240	25.621
2015-06-14 23:14:00	157781	26.664	90.631	-0.439	25.569	4.211	4.062	0.199	248.440	1005.240	25.604
2015-06-14 23:15:00	157782	26.657	90.720	-0.350	25.560	4.208	4.007	0.346	245.745	1005.243	25.594
2015-06-14 23:16:00	157783	26.652	90.808	-0.552	25.547	4.218	3.952	0.372	239.755	1005.291	25.576
2015-06-14 23:17:00	157784	26.645	90.851	-0.404	25.523	4.167	3.705	0.212	227.357	1005.278	25.561
2015-06-14 23:18:00	157785	26.635	90.858	-0.344	25.507	4.247	3.897	0.101	235.212	1005.295	25.550
2015-06-14 23:19:00	157786	26.626	90.880	-0.360	25.490	4.194	4.072	0.228	226.672	1005.245	25.543
2015-06-14 23:20:00	157787	26.615	90.888	-0.554	25.470	4.160	3.904	0.135	192.945	1005.241	25.525
2015-06-14 23:21:00	157788	26.601	90.878	-0.352	25.451	4.127	3.843	0.049	247.363	1005.245	25.505
2015-06-14 23:22:00	157789	26.591	90.918	-0.284	25.434	4.105	4.079	0.006	224.205	1005.211	25.491
2015-06-14 23:23:00	157790	26.582	90.944	-0.447	25.409	4.288	4.104	0.016	230.628	1005.248	25.473
2015-06-14 23:24:00	157791	26.571	90.916	-0.266	25.392	4.239	3.761	0.077	223.238	1005.188	25.460
2015-06-14 23:25:00	157792	26.560	90.914	-0.551	25.376	4.211	3.984	0.150	234.463	1005.246	25.448
2015-06-14 23:26:00	157793	26.549	90.842	-0.550	25.373	4.208	3.810	0.287	228.845	1005.194	25.447
2015-06-14 23:27:00	157794	26.539	90.816	-0.207	25.365	4.265	4.001	0.144	234.730	1005.190	25.438
2015-06-14 23:28:00	157795	26.536	90.924	-0.545	25.357	4.013	3.876	0.149	236.152	1005.223	25.432
2015-06-14 23:29:00	157796	26.538	90.981	-0.404	25.359	4.144	3.813	0.107	237.397	1005.227	25.426
2015-06-14 23:30:00	157797	26.533	90.842	-0.410	25.368	4.193	3.895	0.357	228.764	1005.193	25.424
2015-06-14 23:31:00	157798	26.524	90.752	-0.368	25.369	4.016	3.839	0.220	226.767	1005.171	25.422
2015-06-14 23:32:00	157799	26.519	90.694	-0.441	25.366	3.983	3.883	0.224	225.988	1005.156	25.418
2015-06-14 23:33:00	157800	26.520	90.719	-0.508	25.365	4.119	3.992	0.113	217.061	1005.208	25.404
2015-06-14 23:34:00	157801	26.521	90.778	-0.433	25.353	4.193	3.854	0.126	216.933	1005.176	25.385
2015-06-14 23:35:00	157802	26.521	90.800	-0.449	25.336	4.117	3.929	0.089	225.878	1005.162	25.363
2015-06-14 23:36:00	157803	26.518	90.762	-0.409	25.323	4.129	3.730	0.042	223.078	1005.152	25.346
2015-06-14 23:37:00	157804	26.513	90.749	-0.442	25.311	4.084	3.967	0.134	219.625	1005.107	25.334
2015-06-14 23:38:00	157805	26.508	90.747	-0.359	25.305	4.195	3.762	0.255	209.045	1005.115	25.321
2015-06-14 23:39:00	157806	26.505	90.699	-0.224	25.305	4.105	3.696	0.175	217.953	1005.118	25.311
2015-06-14 23:40:00	157807	26.501	90.658	-0.245	25.301	3.962	3.631	0.236	233.358	1005.120	25.306
2015-06-14 23:41:00	157808	26.500	90.667	-0.430	25.295	3.882	3.736	0.094	223.430	1005.111	25.304
2015-06-14 23:42:00	157809	26.500	90.730	-0.410	25.288	4.135	3.839	0.022	242.871	1005.100	25.298
2015-06-14 23:43:00	157810	26.500	90.710	-0.460	25.287	4.160	3.956	0.201	218.238	1005.107	25.293
2015-06-14 23:44:00	157811	26.500	90.675	-0.275	25.289	3.859	3.637	0.232	210.123	1005.097	25.301
2015-06-14 23:45:00	157812	26.506	90.665	-0.339	25.297	3.912	3.783	0.180	217.917	1005.091	25.318
2015-06-14 23:46:00	157813	26.509	90.632	-0.390	25.287	3.956	3.604	0.209	224.554	1005.135	25.306
2015-06-14 23:47:00	157814	26.509	90.621	-0.364	25.279	4.035	3.650	0.440	209.242	1005.088	25.292
2015-06-14 23:48:00	157815	26.507	90.580	-0.666	25.286	4.070	3.703	0.227	217.859	1005.104	25.286
2015-06-14 23:49:00	157816	26.510	90.591	-0.413	25.294	4.105	3.707	0.187	234.753	1005.094	25.294
2015-06-14 23:50:00	157817	26.514	90.560	-0.386	25.308	3.893	3.714	0.385	223.992	1005.099	25.314
2015-06-14 23:51:00	157818	26.523	90.477	-0.404	25.322	3.756	3.594	0.356	208.877	1005.106	25.332
2015-06-14 23:52:00	157819	26.530	90.419	-0.413	25.335	3.728	3.545	0.277	213.317	1005.123	25.346
2015-06-14 23:53:00	157820	26.538	90.421	-0.369	25.329	4.066	3.599	0.045	208.706	1005.105	25.337
2015-06-14 23:54:00	157821	26.541	90.381	-0.418	25.324	3.910	3.692	0.148	216.562	1005.148	25.332
2015-06-14 23:55:00	157822	26.542	90.330	-0.514	25.313	3.941	3.674	0.058	216.237	1005.105	25.315
2015-06-14 23:56:00	157823	26.542	90.342	-0.443	25.295	3.837	3.716	0.102	225.434	1005.104	25.302
2015-06-14 23:57:00	157824	26.541	90.304	-0.307	25.277	3.996	3.761	-0.053	229.826	1005.116	25.290
2015-06-14 23:58:00	157825	26.540	90.340	-0.419	25.263	4.034	3.704	0.165	232.904	1005.084	25.279
2015-06-14 23:59:00	157826	26.538	90.448	-0.545	25.256	3.990	3.799	0.096	236.268	1005.090	25.273
